snapshot_month,customer_id,country_code,legal_entity,full_name,customer_segment,total_accounts,total_credit_limit,total_balance,total_available,avg_utilization,highest_util_account,currency_code,created_at
2025-09,CUST_000364,IN,IN_BANK,Rohit Pillai,premium,2,4509300.0,537870.54,3971429.46,0.1193,ACC_0000445,INR,2025-12-31 23:59:59
2025-09,CUST_000365,IN,IN_BANK,Ananya Mehta,mass,1,178000.0,39119.56,138880.44,0.2198,ACC_0000447,INR,2025-12-31 23:59:59
2025-09,CUST_000366,IN,IN_BANK,Kavya Joshi,affluent,1,540800.0,1532516.24,0.0,2.8338,ACC_0000448,INR,2025-12-31 23:59:59
2025-09,CUST_000367,IN,IN_BANK,Deepak Reddy,affluent,1,601300.0,155834.53,445465.47,0.2592,ACC_0000449,INR,2025-12-31 23:59:59
2025-09,CUST_000368,IN,IN_BANK,Sunita Shah,mass,1,225900.0,180667.37,45232.63,0.7998,ACC_0000450,INR,2025-12-31 23:59:59
2025-09,CUST_000369,IN,IN_BANK,Rahul Kapoor,premium,1,1558900.0,357974.02,1200925.98,0.2296,ACC_0000451,INR,2025-12-31 23:59:59
2025-09,CUST_000370,IN,IN_BANK,Pradeep Kumar,premium,1,704800.0,693420.93,11379.07,0.9839,ACC_0000452,INR,2025-12-31 23:59:59
2025-09,CUST_000371,IN,IN_BANK,Lakshmi Reddy,mass,2,300300.0,70330.64,229969.36,0.2342,ACC_0000453,INR,2025-12-31 23:59:59
2025-09,CUST_000372,IN,IN_BANK,Ananya Joshi,affluent,1,936600.0,224554.04,712045.96,0.2398,ACC_0000455,INR,2025-12-31 23:59:59
2025-09,CUST_000373,IN,IN_BANK,Divya Sharma,premium,1,1593800.0,1431465.09,162334.91,0.8981,ACC_0000456,INR,2025-12-31 23:59:59
2025-09,CUST_000374,IN,IN_BANK,Divya Bhat,mass,1,345300.0,181958.24,163341.76,0.527,ACC_0000457,INR,2025-12-31 23:59:59
2025-09,CUST_000375,IN,IN_BANK,Anjali Kumar,mass,2,487700.0,154466.94,333233.06,0.3167,ACC_0000459,INR,2025-12-31 23:59:59
2025-09,CUST_000376,IN,IN_BANK,Sonal Patel,mass,1,182500.0,50353.9,132146.1,0.2759,ACC_0000460,INR,2025-12-31 23:59:59
2025-09,CUST_000377,IN,IN_BANK,Ritu Nair,mass,1,162400.0,58155.45,104244.55,0.3581,ACC_0000461,INR,2025-12-31 23:59:59
2025-09,CUST_000378,IN,IN_BANK,Raj Reddy,affluent,1,390000.0,182870.91,207129.09,0.4689,ACC_0000462,INR,2025-12-31 23:59:59
2025-09,CUST_000379,IN,IN_BANK,Divya Gupta,affluent,1,1157400.0,278425.34,878974.66,0.2406,ACC_0000463,INR,2025-12-31 23:59:59
2025-09,CUST_000380,IN,IN_BANK,Neha Joshi,affluent,2,669200.0,848951.12,0.0,1.2686,ACC_0000464,INR,2025-12-31 23:59:59
2025-09,CUST_000381,IN,IN_BANK,Priya Pillai,mass,1,122600.0,39280.62,83319.38,0.3204,ACC_0000466,INR,2025-12-31 23:59:59
2025-09,CUST_000382,IN,IN_BANK,Suresh Sharma,premium,1,1203600.0,233339.13,970260.87,0.1939,ACC_0000467,INR,2025-12-31 23:59:59
2025-09,CUST_000383,IN,IN_BANK,Rohit Bhat,premium,1,164700.0,216861.69,0.0,1.3167,ACC_0000468,INR,2025-12-31 23:59:59
2025-09,CUST_000384,IN,IN_BANK,Rahul Joshi,affluent,2,734500.0,319151.75,415348.25,0.4345,ACC_0000470,INR,2025-12-31 23:59:59
2025-09,CUST_000385,IN,IN_BANK,Deepak Shah,premium,1,843300.0,1343722.18,0.0,1.5934,ACC_0000471,INR,2025-12-31 23:59:59
2025-09,CUST_000386,IN,IN_BANK,Ananya Singh,affluent,1,742000.0,64967.79,677032.21,0.0876,ACC_0000472,INR,2025-12-31 23:59:59
2025-09,CUST_000387,IN,IN_BANK,Sonal Sharma,mass,1,147300.0,47238.49,100061.51,0.3207,ACC_0000473,INR,2025-12-31 23:59:59
2025-09,CUST_000388,IN,IN_BANK,Vikram Rao,affluent,1,985900.0,196003.14,789896.86,0.1988,ACC_0000474,INR,2025-12-31 23:59:59
2025-09,CUST_000389,IN,IN_BANK,Ritu Reddy,affluent,2,1193100.0,304149.59,888950.41,0.2549,ACC_0000476,INR,2025-12-31 23:59:59
2025-09,CUST_000390,IN,IN_BANK,Arjun Singh,affluent,1,263200.0,278879.84,0.0,1.0596,ACC_0000477,INR,2025-12-31 23:59:59
2025-09,CUST_000391,IN,IN_BANK,Amit Kapoor,premium,2,2287300.0,953499.96,1333800.04,0.4169,ACC_0000478,INR,2025-12-31 23:59:59
2025-09,CUST_000392,IN,IN_BANK,Asha Kapoor,premium,1,1486300.0,1319414.43,166885.57,0.8877,ACC_0000480,INR,2025-12-31 23:59:59
2025-09,CUST_000393,IN,IN_BANK,Pradeep Singh,mass,1,89600.0,133105.47,0.0,1.4856,ACC_0000481,INR,2025-12-31 23:59:59
2025-09,CUST_000394,IN,IN_BANK,Raj Mehta,affluent,2,1391900.0,650685.74,741214.26,0.4675,ACC_0000483,INR,2025-12-31 23:59:59
2025-09,CUST_000395,IN,IN_BANK,Asha Pillai,mass,1,292200.0,65372.01,226827.99,0.2237,ACC_0000484,INR,2025-12-31 23:59:59
2025-09,CUST_000396,IN,IN_BANK,Raj Kapoor,mass,1,219100.0,120298.15,98801.85,0.5491,ACC_0000485,INR,2025-12-31 23:59:59
2025-09,CUST_000397,IN,IN_BANK,Asha Singh,affluent,1,249400.0,97529.68,151870.32,0.3911,ACC_0000486,INR,2025-12-31 23:59:59
2025-09,CUST_000398,IN,IN_BANK,Asha Rao,premium,2,4968300.0,653376.2,4314923.8,0.1315,ACC_0000487,INR,2025-12-31 23:59:59
2025-09,CUST_000399,IN,IN_BANK,Karan Iyer,affluent,1,429300.0,89130.1,340169.9,0.2076,ACC_0000489,INR,2025-12-31 23:59:59
2025-09,CUST_000400,IN,IN_BANK,Neha Gupta,affluent,1,677700.0,581524.34,96175.66,0.8581,ACC_0000490,INR,2025-12-31 23:59:59
2025-09,CUST_000401,IN,IN_BANK,Nikhil Nair,affluent,1,188400.0,1023188.22,0.0,5.4309,ACC_0000491,INR,2025-12-31 23:59:59
2025-09,CUST_000402,IN,IN_BANK,Lakshmi Rao,mass,1,148000.0,68545.51,79454.49,0.4631,ACC_0000492,INR,2025-12-31 23:59:59
2025-09,CUST_000403,IN,IN_BANK,Meera Rao,affluent,1,461900.0,284656.06,177243.94,0.6163,ACC_0000493,INR,2025-12-31 23:59:59
2025-09,CUST_000404,IN,IN_BANK,Rohit Singh,mass,1,279200.0,89503.34,189696.66,0.3206,ACC_0000494,INR,2025-12-31 23:59:59
2025-09,CUST_000405,IN,IN_BANK,Lakshmi Reddy,affluent,1,555500.0,131728.61,423771.39,0.2371,ACC_0000495,INR,2025-12-31 23:59:59
2025-09,CUST_000406,IN,IN_BANK,Pooja Bhat,mass,1,206900.0,266661.13,0.0,1.2888,ACC_0000496,INR,2025-12-31 23:59:59
2025-09,CUST_000407,IN,IN_BANK,Pradeep Patel,mass,1,159300.0,284531.03,0.0,1.7861,ACC_0000497,INR,2025-12-31 23:59:59
2025-09,CUST_000408,IN,IN_BANK,Neha Shah,mass,1,228400.0,86552.97,141847.03,0.379,ACC_0000498,INR,2025-12-31 23:59:59
2025-09,CUST_000409,IN,IN_BANK,Vikram Gupta,affluent,2,1185900.0,641529.45,544370.55,0.541,ACC_0000499,INR,2025-12-31 23:59:59
2025-09,CUST_000410,IN,IN_BANK,Kavya Pillai,mass,1,192900.0,18791.95,174108.05,0.0974,ACC_0000501,INR,2025-12-31 23:59:59
2025-09,CUST_000411,IN,IN_BANK,Nikhil Reddy,affluent,1,824000.0,224117.33,599882.67,0.272,ACC_0000502,INR,2025-12-31 23:59:59
2025-09,CUST_000412,IN,IN_BANK,Suresh Iyer,mass,1,171400.0,134366.88,37033.12,0.7839,ACC_0000503,INR,2025-12-31 23:59:59
2025-09,CUST_000413,IN,IN_BANK,Suresh Rao,affluent,1,313400.0,208808.27,104591.73,0.6663,ACC_0000504,INR,2025-12-31 23:59:59
2025-09,CUST_000414,IN,IN_BANK,Vikram Mehta,mass,1,425400.0,118019.99,307380.01,0.2774,ACC_0000505,INR,2025-12-31 23:59:59
2025-09,CUST_000415,IN,IN_BANK,Raj Pillai,affluent,1,489500.0,303505.94,185994.06,0.62,ACC_0000506,INR,2025-12-31 23:59:59
2025-09,CUST_000416,IN,IN_BANK,Arjun Gupta,mass,1,161100.0,41300.86,119799.14,0.2564,ACC_0000507,INR,2025-12-31 23:59:59
2025-09,CUST_000417,IN,IN_BANK,Rahul Mehta,affluent,2,2055600.0,341453.55,1714146.45,0.1661,ACC_0000509,INR,2025-12-31 23:59:59
2025-09,CUST_000418,IN,IN_BANK,Karan Singh,mass,2,356800.0,236987.93,119812.07,0.6642,ACC_0000510,INR,2025-12-31 23:59:59
2025-09,CUST_000419,IN,IN_BANK,Anjali Singh,affluent,1,989800.0,194475.71,795324.29,0.1965,ACC_0000512,INR,2025-12-31 23:59:59
2025-09,CUST_000420,IN,IN_BANK,Amit Shah,mass,1,172700.0,59235.56,113464.44,0.343,ACC_0000513,INR,2025-12-31 23:59:59
2025-09,CUST_000421,IN,IN_BANK,Kavya Rao,mass,1,229100.0,193945.36,35154.64,0.8466,ACC_0000514,INR,2025-12-31 23:59:59
2025-09,CUST_000422,IN,IN_BANK,Priya Reddy,affluent,1,934500.0,340802.44,593697.56,0.3647,ACC_0000515,INR,2025-12-31 23:59:59
2025-09,CUST_000423,IN,IN_BANK,Ritu Bhat,affluent,1,543800.0,150000.73,393799.27,0.2758,ACC_0000516,INR,2025-12-31 23:59:59
2025-09,CUST_000424,IN,IN_BANK,Karan Reddy,affluent,1,980300.0,187782.55,792517.45,0.1916,ACC_0000517,INR,2025-12-31 23:59:59
2025-09,CUST_000425,IN,IN_BANK,Vivek Patel,mass,1,282000.0,98000.37,183999.63,0.3475,ACC_0000518,INR,2025-12-31 23:59:59
2025-09,CUST_000426,IN,IN_BANK,Neha Rao,affluent,2,1949100.0,457171.42,1491928.58,0.2346,ACC_0000520,INR,2025-12-31 23:59:59
2025-09,CUST_000427,IN,IN_BANK,Pooja Patel,affluent,1,326100.0,70965.38,255134.62,0.2176,ACC_0000521,INR,2025-12-31 23:59:59
2025-09,CUST_000428,IN,IN_BANK,Deepak Kapoor,mass,1,232800.0,25757.51,207042.49,0.1106,ACC_0000522,INR,2025-12-31 23:59:59
2025-09,CUST_000429,IN,IN_BANK,Rohan Pillai,mass,1,418300.0,131859.27,286440.73,0.3152,ACC_0000523,INR,2025-12-31 23:59:59
2025-09,CUST_000430,IN,IN_BANK,Rohan Sharma,mass,2,145400.0,131114.77,14285.23,0.9018,ACC_0000525,INR,2025-12-31 23:59:59
2025-09,CUST_000431,IN,IN_BANK,Ritu Gupta,mass,1,156600.0,21708.56,134891.44,0.1386,ACC_0000526,INR,2025-12-31 23:59:59
2025-09,CUST_000432,IN,IN_BANK,Lakshmi Kapoor,mass,1,68200.0,180034.97,0.0,2.6398,ACC_0000527,INR,2025-12-31 23:59:59
2025-09,CUST_000433,IN,IN_BANK,Priya Shah,premium,2,3295600.0,859799.85,2435800.15,0.2609,ACC_0000529,INR,2025-12-31 23:59:59
2025-09,CUST_000434,IN,IN_BANK,Pooja Shah,affluent,1,789800.0,105870.64,683929.36,0.134,ACC_0000530,INR,2025-12-31 23:59:59
2025-09,CUST_000435,IN,IN_BANK,Swati Joshi,mass,1,388400.0,48041.77,340358.23,0.1237,ACC_0000531,INR,2025-12-31 23:59:59
2025-09,CUST_000436,IN,IN_BANK,Sonal Joshi,premium,2,2925900.0,620635.13,2305264.87,0.2121,ACC_0000533,INR,2025-12-31 23:59:59
2025-09,CUST_000437,IN,IN_BANK,Raj Nair,mass,1,509600.0,91573.58,418026.42,0.1797,ACC_0000534,INR,2025-12-31 23:59:59
2025-09,CUST_000438,IN,IN_BANK,Priya Verma,affluent,1,379100.0,128319.72,250780.28,0.3385,ACC_0000535,INR,2025-12-31 23:59:59
2025-09,CUST_000439,IN,IN_BANK,Neha Kapoor,mass,1,109500.0,17375.2,92124.8,0.1587,ACC_0000536,INR,2025-12-31 23:59:59
2025-09,CUST_000440,IN,IN_BANK,Ritu Nair,affluent,1,350300.0,68592.57,281707.43,0.1958,ACC_0000537,INR,2025-12-31 23:59:59
2025-09,CUST_000441,IN,IN_BANK,Sunita Patel,premium,1,1557300.0,226575.36,1330724.64,0.1455,ACC_0000538,INR,2025-12-31 23:59:59
2025-09,CUST_000442,IN,IN_BANK,Suresh Mehta,premium,1,1103800.0,368749.64,735050.36,0.3341,ACC_0000539,INR,2025-12-31 23:59:59
2025-09,CUST_000443,IN,IN_BANK,Rohan Singh,affluent,1,118400.0,366353.25,0.0,3.0942,ACC_0000540,INR,2025-12-31 23:59:59
2025-09,CUST_000444,IN,IN_BANK,Sonal Bhat,affluent,2,1456400.0,586504.6,869895.4,0.4027,ACC_0000542,INR,2025-12-31 23:59:59
2025-09,CUST_000445,IN,IN_BANK,Anjali Reddy,premium,1,759600.0,804627.98,0.0,1.0593,ACC_0000543,INR,2025-12-31 23:59:59
2025-09,CUST_000446,IN,IN_BANK,Rahul Joshi,mass,1,369500.0,74303.4,295196.6,0.2011,ACC_0000544,INR,2025-12-31 23:59:59
2025-09,CUST_000447,IN,IN_BANK,Pooja Kumar,mass,2,544400.0,129810.28,414589.72,0.2384,ACC_0000546,INR,2025-12-31 23:59:59
2025-09,CUST_000448,IN,IN_BANK,Divya Bhat,mass,1,176700.0,204314.08,0.0,1.1563,ACC_0000547,INR,2025-12-31 23:59:59
2025-09,CUST_000449,IN,IN_BANK,Swati Rao,mass,1,257100.0,82260.88,174839.12,0.32,ACC_0000548,INR,2025-12-31 23:59:59
2025-09,CUST_000450,IN,IN_BANK,Pooja Joshi,mass,1,160600.0,97662.39,62937.61,0.6081,ACC_0000549,INR,2025-12-31 23:59:59
2025-09,CUST_000451,IN,IN_BANK,Raj Patel,mass,1,163100.0,33708.29,129391.71,0.2067,ACC_0000550,INR,2025-12-31 23:59:59
2025-09,CUST_000452,IN,IN_BANK,Arjun Kumar,affluent,2,1812400.0,289895.14,1522504.86,0.16,ACC_0000551,INR,2025-12-31 23:59:59
2025-09,CUST_000453,IN,IN_BANK,Rohan Kapoor,mass,1,119400.0,54967.51,64432.49,0.4604,ACC_0000553,INR,2025-12-31 23:59:59
2025-09,CUST_000454,IN,IN_BANK,Meera Sharma,affluent,2,1428800.0,349050.59,1079749.41,0.2443,ACC_0000555,INR,2025-12-31 23:59:59
2025-09,CUST_000455,IN,IN_BANK,Arjun Patel,mass,1,183000.0,71880.59,111119.41,0.3928,ACC_0000556,INR,2025-12-31 23:59:59
2025-09,CUST_000456,IN,IN_BANK,Rohan Kapoor,mass,1,156900.0,145923.3,10976.7,0.93,ACC_0000557,INR,2025-12-31 23:59:59
2025-09,CUST_000457,IN,IN_BANK,Arjun Gupta,premium,1,1192600.0,355586.26,837013.74,0.2982,ACC_0000558,INR,2025-12-31 23:59:59
2025-09,CUST_000458,IN,IN_BANK,Aditya Mehta,affluent,1,362900.0,61350.9,301549.1,0.1691,ACC_0000559,INR,2025-12-31 23:59:59
2025-09,CUST_000459,IN,IN_BANK,Amit Shah,mass,1,134900.0,114255.17,20644.83,0.847,ACC_0000560,INR,2025-12-31 23:59:59
2025-09,CUST_000460,IN,IN_BANK,Amit Shah,mass,1,136400.0,72974.04,63425.96,0.535,ACC_0000561,INR,2025-12-31 23:59:59
2025-09,CUST_000461,IN,IN_BANK,Divya Sharma,affluent,1,1011100.0,139174.15,871925.85,0.1376,ACC_0000562,INR,2025-12-31 23:59:59
2025-09,CUST_000462,IN,IN_BANK,Kavya Kumar,premium,1,1458700.0,359403.85,1099296.15,0.2464,ACC_0000563,INR,2025-12-31 23:59:59
2025-09,CUST_000463,IN,IN_BANK,Rahul Kapoor,mass,1,139200.0,145461.68,0.0,1.045,ACC_0000564,INR,2025-12-31 23:59:59
2025-09,CUST_000464,IN,IN_BANK,Rohan Shah,premium,1,2097800.0,255139.27,1842660.73,0.1216,ACC_0000565,INR,2025-12-31 23:59:59
2025-09,CUST_000465,IN,IN_BANK,Ritu Pillai,mass,1,273000.0,95120.24,177879.76,0.3484,ACC_0000566,INR,2025-12-31 23:59:59
2025-09,CUST_000466,IN,IN_BANK,Suresh Singh,mass,1,277700.0,214288.33,63411.67,0.7717,ACC_0000567,INR,2025-12-31 23:59:59
2025-09,CUST_000467,IN,IN_BANK,Amit Iyer,mass,1,168800.0,34355.02,134444.98,0.2035,ACC_0000568,INR,2025-12-31 23:59:59
2025-09,CUST_000468,IN,IN_BANK,Pradeep Bhat,premium,1,1192500.0,720394.4,472105.6,0.6041,ACC_0000569,INR,2025-12-31 23:59:59
2025-09,CUST_000469,IN,IN_BANK,Vikram Mehta,affluent,1,563500.0,186694.35,376805.65,0.3313,ACC_0000570,INR,2025-12-31 23:59:59
2025-09,CUST_000470,IN,IN_BANK,Deepak Mehta,affluent,1,608600.0,182337.84,426262.16,0.2996,ACC_0000571,INR,2025-12-31 23:59:59
2025-09,CUST_000471,IN,IN_BANK,Suresh Gupta,mass,1,208300.0,33724.3,174575.7,0.1619,ACC_0000572,INR,2025-12-31 23:59:59
2025-09,CUST_000472,IN,IN_BANK,Aditya Nair,mass,1,20900.0,205634.62,0.0,9.839,ACC_0000573,INR,2025-12-31 23:59:59
2025-09,CUST_000473,IN,IN_BANK,Pradeep Kumar,mass,1,98400.0,174636.53,0.0,1.7748,ACC_0000574,INR,2025-12-31 23:59:59
2025-09,CUST_000474,IN,IN_BANK,Rohan Nair,premium,1,2540300.0,321424.45,2218875.55,0.1265,ACC_0000575,INR,2025-12-31 23:59:59
2025-09,CUST_000475,IN,IN_BANK,Rohan Gupta,affluent,2,1811600.0,481023.62,1330576.38,0.2655,ACC_0000577,INR,2025-12-31 23:59:59
2025-09,CUST_000476,IN,IN_BANK,Vivek Kumar,mass,1,253700.0,109645.41,144054.59,0.4322,ACC_0000578,INR,2025-12-31 23:59:59
2025-09,CUST_000477,IN,IN_BANK,Pooja Pillai,premium,1,1968300.0,592950.98,1375349.02,0.3013,ACC_0000579,INR,2025-12-31 23:59:59
2025-09,CUST_000478,IN,IN_BANK,Meera Nair,mass,1,245600.0,35702.14,209897.86,0.1454,ACC_0000580,INR,2025-12-31 23:59:59
2025-09,CUST_000479,IN,IN_BANK,Lakshmi Shah,premium,1,3654800.0,780656.02,2874143.98,0.2136,ACC_0000581,INR,2025-12-31 23:59:59
2025-09,CUST_000480,IN,IN_BANK,Rohit Rao,mass,1,399100.0,135556.5,263543.5,0.3397,ACC_0000582,INR,2025-12-31 23:59:59
2025-09,CUST_000481,IN,IN_BANK,Shreya Patel,affluent,2,1119500.0,314862.06,804637.94,0.2813,ACC_0000584,INR,2025-12-31 23:59:59
2025-09,CUST_000482,IN,IN_BANK,Sunita Patel,mass,1,99700.0,36215.22,63484.78,0.3632,ACC_0000585,INR,2025-12-31 23:59:59
2025-09,CUST_000483,IN,IN_BANK,Neha Bhat,mass,1,58500.0,58880.69,0.0,1.0065,ACC_0000586,INR,2025-12-31 23:59:59
2025-09,CUST_000484,IN,IN_BANK,Shreya Shah,affluent,1,809200.0,143323.49,665876.51,0.1771,ACC_0000587,INR,2025-12-31 23:59:59
2025-09,CUST_000485,IN,IN_BANK,Ritu Mehta,affluent,1,289600.0,111451.69,178148.31,0.3848,ACC_0000588,INR,2025-12-31 23:59:59
2025-09,CUST_000486,IN,IN_BANK,Swati Iyer,affluent,1,222300.0,340958.94,0.0,1.5338,ACC_0000589,INR,2025-12-31 23:59:59
2025-09,CUST_000487,IN,IN_BANK,Suresh Bhat,mass,1,190500.0,76207.84,114292.16,0.4,ACC_0000590,INR,2025-12-31 23:59:59
2025-09,CUST_000488,IN,IN_BANK,Sonal Rao,affluent,1,415400.0,207592.96,207807.04,0.4997,ACC_0000591,INR,2025-12-31 23:59:59
2025-09,CUST_000489,IN,IN_BANK,Priya Verma,affluent,2,1695500.0,305545.55,1389954.45,0.1802,ACC_0000592,INR,2025-12-31 23:59:59
2025-09,CUST_000490,IN,IN_BANK,Kavya Kumar,mass,1,202800.0,163910.07,38889.93,0.8082,ACC_0000594,INR,2025-12-31 23:59:59
2025-09,CUST_000491,IN,IN_BANK,Sonal Rao,mass,2,513000.0,94394.76,418605.24,0.184,ACC_0000595,INR,2025-12-31 23:59:59
2025-09,CUST_000492,IN,IN_BANK,Sanjay Iyer,affluent,1,884700.0,77583.82,807116.18,0.0877,ACC_0000597,INR,2025-12-31 23:59:59
2025-09,CUST_000493,IN,IN_BANK,Ritu Singh,affluent,1,420500.0,124493.36,296006.64,0.2961,ACC_0000598,INR,2025-12-31 23:59:59
2025-09,CUST_000494,IN,IN_BANK,Shreya Rao,mass,1,168600.0,128244.01,40355.99,0.7606,ACC_0000599,INR,2025-12-31 23:59:59
2025-09,CUST_000495,IN,IN_BANK,Rohan Gupta,affluent,1,520000.0,542233.09,0.0,1.0428,ACC_0000600,INR,2025-12-31 23:59:59
2025-09,CUST_000496,IN,IN_BANK,Rohit Iyer,mass,1,192100.0,192323.5,0.0,1.0012,ACC_0000601,INR,2025-12-31 23:59:59
2025-09,CUST_000497,IN,IN_BANK,Karan Pillai,affluent,1,257200.0,362611.36,0.0,1.4098,ACC_0000602,INR,2025-12-31 23:59:59
2025-09,CUST_000498,IN,IN_BANK,Pradeep Joshi,mass,2,282300.0,218108.06,64191.94,0.7726,ACC_0000604,INR,2025-12-31 23:59:59
2025-09,CUST_000499,IN,IN_BANK,Vivek Reddy,premium,1,1288800.0,440490.37,848309.63,0.3418,ACC_0000605,INR,2025-12-31 23:59:59
2025-09,CUST_000500,IN,IN_BANK,Vivek Singh,premium,2,1332400.0,1243885.53,88514.47,0.9336,ACC_0000606,INR,2025-12-31 23:59:59
2025-10,CUST_000001,SG,SG_BANK,Liyana binte Hassan,mass,1,22000.0,2845.5,19154.5,0.1293,ACC_0000001,SGD,2025-12-31 23:59:59
2025-10,CUST_000002,SG,SG_BANK,Cheng Ong,premium,1,186800.0,11506.45,175293.55,0.0616,ACC_0000002,SGD,2025-12-31 23:59:59
2025-10,CUST_000003,SG,SG_BANK,Jian Lee,mass,2,41900.0,595.19,41304.81,0.0142,ACC_0000003,SGD,2025-12-31 23:59:59
2025-10,CUST_000004,SG,SG_BANK,Hong Ong,mass,1,45500.0,893.03,44606.97,0.0196,ACC_0000005,SGD,2025-12-31 23:59:59
2025-10,CUST_000005,SG,SG_BANK,Jing Ho,mass,1,27600.0,167.6,27432.4,0.0061,ACC_0000006,SGD,2025-12-31 23:59:59
2025-10,CUST_000006,SG,SG_BANK,Wani binte Ibrahim,mass,2,33700.0,3871.82,29828.18,0.1149,ACC_0000007,SGD,2025-12-31 23:59:59
2025-10,CUST_000007,SG,SG_BANK,Iskandar bin Ghani,mass,2,77000.0,3303.51,73696.49,0.0429,ACC_0000009,SGD,2025-12-31 23:59:59
2025-10,CUST_000008,SG,SG_BANK,Nurul binte Salleh,mass,2,49500.0,3193.22,46306.78,0.0645,ACC_0000012,SGD,2025-12-31 23:59:59
2025-10,CUST_000009,SG,SG_BANK,Yong Sim,mass,2,43500.0,2353.63,41146.37,0.0541,ACC_0000013,SGD,2025-12-31 23:59:59
2025-10,CUST_000010,SG,SG_BANK,Ming Yeo,affluent,1,57000.0,3322.74,53677.26,0.0583,ACC_0000015,SGD,2025-12-31 23:59:59
2025-10,CUST_000011,SG,SG_BANK,Yan Sim,mass,1,15200.0,445.29,14754.71,0.0293,ACC_0000016,SGD,2025-12-31 23:59:59
2025-10,CUST_000012,SG,SG_BANK,Rashid bin Hassan,affluent,1,40200.0,5205.57,34994.43,0.1295,ACC_0000017,SGD,2025-12-31 23:59:59
2025-10,CUST_000013,SG,SG_BANK,Hui Phua,mass,1,33300.0,1697.18,31602.82,0.051,ACC_0000018,SGD,2025-12-31 23:59:59
2025-10,CUST_000014,SG,SG_BANK,Jian Teo,mass,2,11500.0,9711.43,1788.57,0.8445,ACC_0000019,SGD,2025-12-31 23:59:59
2025-10,CUST_000015,SG,SG_BANK,Muhammad bin Bakar,affluent,1,23700.0,5763.96,17936.04,0.2432,ACC_0000021,SGD,2025-12-31 23:59:59
2025-10,CUST_000016,SG,SG_BANK,Hana binte Daud,mass,2,39300.0,3113.65,36186.35,0.0792,ACC_0000022,SGD,2025-12-31 23:59:59
2025-10,CUST_000017,SG,SG_BANK,Liyana binte Ghani,affluent,1,27700.0,4303.54,23396.46,0.1554,ACC_0000024,SGD,2025-12-31 23:59:59
2025-10,CUST_000018,SG,SG_BANK,Rashid bin Hassan,mass,1,23100.0,725.58,22374.42,0.0314,ACC_0000025,SGD,2025-12-31 23:59:59
2025-10,CUST_000019,SG,SG_BANK,Fang Lau,affluent,1,41300.0,3099.47,38200.53,0.075,ACC_0000026,SGD,2025-12-31 23:59:59
2025-10,CUST_000020,SG,SG_BANK,Hong Lee,affluent,1,27300.0,2986.31,24313.69,0.1094,ACC_0000027,SGD,2025-12-31 23:59:59
2025-10,CUST_000021,SG,SG_BANK,Fang Wong,premium,2,392400.0,22145.85,370254.15,0.0564,ACC_0000028,SGD,2025-12-31 23:59:59
2025-10,CUST_000022,SG,SG_BANK,Ling Heng,premium,1,147400.0,3591.42,143808.58,0.0244,ACC_0000030,SGD,2025-12-31 23:59:59
2025-10,CUST_000023,SG,SG_BANK,Kasim bin Bakar,mass,1,18600.0,2151.23,16448.77,0.1157,ACC_0000031,SGD,2025-12-31 23:59:59
2025-10,CUST_000024,SG,SG_BANK,Fang Sim,mass,1,11200.0,2685.32,8514.68,0.2398,ACC_0000032,SGD,2025-12-31 23:59:59
2025-10,CUST_000025,SG,SG_BANK,Iskandar bin Hassan,affluent,1,45300.0,2040.5,43259.5,0.045,ACC_0000033,SGD,2025-12-31 23:59:59
2025-10,CUST_000026,SG,SG_BANK,Ming Goh,affluent,2,85300.0,8103.38,77196.62,0.095,ACC_0000035,SGD,2025-12-31 23:59:59
2025-10,CUST_000027,SG,SG_BANK,Ling Ng,affluent,1,21800.0,2463.72,19336.28,0.113,ACC_0000036,SGD,2025-12-31 23:59:59
2025-10,CUST_000028,SG,SG_BANK,Na Lau,mass,1,14000.0,0.0,14000.0,0.0,ACC_0000037,SGD,2025-12-31 23:59:59
2025-10,CUST_000029,SG,SG_BANK,Xin Phua,mass,2,29700.0,4264.25,25435.75,0.1436,ACC_0000039,SGD,2025-12-31 23:59:59
2025-10,CUST_000030,SG,SG_BANK,Zuraidah binte Salleh,mass,1,28400.0,956.11,27443.89,0.0337,ACC_0000040,SGD,2025-12-31 23:59:59
2025-10,CUST_000031,SG,SG_BANK,Omar bin Ismail,affluent,1,41400.0,1807.56,39592.44,0.0437,ACC_0000041,SGD,2025-12-31 23:59:59
2025-10,CUST_000032,SG,SG_BANK,Suhaimi bin Aziz,affluent,1,71100.0,3047.68,68052.32,0.0429,ACC_0000042,SGD,2025-12-31 23:59:59
2025-10,CUST_000033,SG,SG_BANK,Fang Goh,mass,1,27200.0,3197.72,24002.28,0.1176,ACC_0000043,SGD,2025-12-31 23:59:59
2025-10,CUST_000034,SG,SG_BANK,Hong Goh,mass,1,10500.0,1647.16,8852.84,0.1569,ACC_0000044,SGD,2025-12-31 23:59:59
2025-10,CUST_000035,SG,SG_BANK,Cheng Ong,mass,1,39800.0,2389.97,37410.03,0.06,ACC_0000045,SGD,2025-12-31 23:59:59
2025-10,CUST_000036,SG,SG_BANK,Iskandar bin Othman,mass,2,26700.0,1722.86,24977.14,0.0645,ACC_0000047,SGD,2025-12-31 23:59:59
