statement_id,account_id,customer_id,country_code,legal_entity,full_name,customer_segment,statement_month,statement_date,opening_balance,closing_balance,total_spend,total_credits,total_fees,minimum_due,total_due,due_date,payment_status,credit_limit,available_credit,utilization_rate,transaction_count,interest_charged,created_at
STMT_00006108,ACC_0000509,CUST_000417,IN,IN_BANK,Rahul Mehta,affluent,2025-12,2025-12-31,0.0,279587.2,279587.2,0,0.0,8387.62,279587.2,2026-01-21,paid_full,1218900.0,939312.8,0.2294,17,0.0,2025-12-31 23:59:00
STMT_00006109,ACC_0000510,CUST_000418,IN,IN_BANK,Karan Singh,mass,2025-01,2025-01-31,67295.2,136418.9,67777.8,0,1345.9,4092.57,136418.9,2025-02-21,overdue,157300.0,20881.1,0.8673,4,1345.9,2025-01-31 23:59:00
STMT_00006110,ACC_0000510,CUST_000418,IN,IN_BANK,Karan Singh,mass,2025-02,2025-02-28,132576.33,179566.86,44339.0,0,2651.53,5387.01,179566.86,2025-03-21,overdue,157300.0,0.0,1.1416,7,2651.53,2025-02-28 23:59:00
STMT_00006111,ACC_0000510,CUST_000418,IN,IN_BANK,Karan Singh,mass,2025-03,2025-03-31,174429.85,216753.89,38835.44,0,3488.6,6502.62,216753.89,2025-04-21,paid_full,157300.0,0.0,1.378,3,3488.6,2025-03-31 23:59:00
STMT_00006112,ACC_0000510,CUST_000418,IN,IN_BANK,Karan Singh,mass,2025-04,2025-04-30,0.0,106750.14,106750.14,0,0.0,3202.5,106750.14,2025-05-21,paid_full,157300.0,50549.86,0.6786,6,0.0,2025-04-30 23:59:00
STMT_00006113,ACC_0000510,CUST_000418,IN,IN_BANK,Karan Singh,mass,2025-05,2025-05-31,0.0,45691.05,45691.05,0,0.0,1370.73,45691.05,2025-06-21,paid_full,157300.0,111608.95,0.2905,4,0.0,2025-05-31 23:59:00
STMT_00006114,ACC_0000510,CUST_000418,IN,IN_BANK,Karan Singh,mass,2025-06,2025-06-30,0.0,49012.11,49012.11,0,0.0,1470.36,49012.11,2025-07-21,overdue,157300.0,108287.89,0.3116,5,0.0,2025-06-30 23:59:00
STMT_00006115,ACC_0000510,CUST_000418,IN,IN_BANK,Karan Singh,mass,2025-07,2025-07-31,47791.75,92947.94,44200.35,0,955.84,2788.44,92947.94,2025-08-21,paid_partial,157300.0,64352.06,0.5909,5,955.84,2025-07-31 23:59:00
STMT_00006116,ACC_0000510,CUST_000418,IN,IN_BANK,Karan Singh,mass,2025-08,2025-08-31,33672.09,63095.45,28749.92,0,673.44,1892.86,63095.45,2025-09-21,paid_partial,157300.0,94204.55,0.4011,1,673.44,2025-08-31 23:59:00
STMT_00006117,ACC_0000510,CUST_000418,IN,IN_BANK,Karan Singh,mass,2025-09,2025-09-30,28945.67,122923.46,93398.88,0,578.91,3687.7,122923.46,2025-10-21,paid_partial,157300.0,34376.54,0.7815,5,578.91,2025-09-30 23:59:00
STMT_00006118,ACC_0000510,CUST_000418,IN,IN_BANK,Karan Singh,mass,2025-10,2025-10-31,36232.83,64842.39,27884.9,0,724.66,1945.27,64842.39,2025-11-21,paid_minimum,157300.0,92457.61,0.4122,5,724.66,2025-10-31 23:59:00
STMT_00006119,ACC_0000510,CUST_000418,IN,IN_BANK,Karan Singh,mass,2025-11,2025-11-30,62897.12,172684.3,108529.24,0,1257.94,5180.53,172684.3,2025-12-21,paid_full,157300.0,0.0,1.0978,7,1257.94,2025-11-30 23:59:00
STMT_00006120,ACC_0000510,CUST_000418,IN,IN_BANK,Karan Singh,mass,2025-12,2025-12-31,0.0,10237.04,10237.04,0,0.0,500.0,10237.04,2026-01-21,paid_full,157300.0,147062.96,0.0651,2,0.0,2025-12-31 23:59:00
STMT_00006121,ACC_0000511,CUST_000418,IN,IN_BANK,Karan Singh,mass,2025-01,2025-01-31,121435.42,206532.54,82870.8,0,2226.32,6195.98,206532.54,2025-02-21,paid_partial,199500.0,0.0,1.0353,5,2226.32,2025-01-31 23:59:00
STMT_00006122,ACC_0000511,CUST_000418,IN,IN_BANK,Karan Singh,mass,2025-02,2025-02-28,87334.04,184949.36,96014.2,0,1601.12,5548.48,184949.36,2025-03-21,paid_full,199500.0,14550.64,0.9271,6,1601.12,2025-02-28 23:59:00
STMT_00006123,ACC_0000511,CUST_000418,IN,IN_BANK,Karan Singh,mass,2025-03,2025-03-31,0.0,60323.16,60323.16,0,0.0,1809.69,60323.16,2025-04-21,paid_partial,199500.0,139176.84,0.3024,4,0.0,2025-03-31 23:59:00
STMT_00006124,ACC_0000511,CUST_000418,IN,IN_BANK,Karan Singh,mass,2025-04,2025-04-30,26501.08,108186.13,81199.2,0,485.85,3245.58,108186.13,2025-05-21,paid_minimum,199500.0,91313.87,0.5423,5,485.85,2025-04-30 23:59:00
STMT_00006125,ACC_0000511,CUST_000418,IN,IN_BANK,Karan Singh,mass,2025-05,2025-05-31,104940.55,299573.66,192709.2,0,1923.91,8987.21,299573.66,2025-06-21,paid_partial,199500.0,0.0,1.5016,13,1923.91,2025-05-31 23:59:00
STMT_00006126,ACC_0000511,CUST_000418,IN,IN_BANK,Karan Singh,mass,2025-06,2025-06-30,44119.61,131902.52,86974.05,0,808.86,3957.08,131902.52,2025-07-21,paid_partial,199500.0,67597.48,0.6612,6,808.86,2025-06-30 23:59:00
STMT_00006127,ACC_0000511,CUST_000418,IN,IN_BANK,Karan Singh,mass,2025-07,2025-07-31,22249.41,115516.24,92858.92,0,407.91,3465.49,115516.24,2025-08-21,paid_partial,199500.0,83983.76,0.579,8,407.91,2025-07-31 23:59:00
STMT_00006128,ACC_0000511,CUST_000418,IN,IN_BANK,Karan Singh,mass,2025-08,2025-08-31,62824.31,122399.52,58423.43,0,1151.78,3671.99,122399.52,2025-09-21,paid_partial,199500.0,77100.48,0.6135,4,1151.78,2025-08-31 23:59:00
STMT_00006129,ACC_0000511,CUST_000418,IN,IN_BANK,Karan Singh,mass,2025-09,2025-09-30,38837.69,114064.47,74514.76,0,712.02,3421.93,114064.47,2025-10-21,paid_partial,199500.0,85435.53,0.5718,6,712.02,2025-09-30 23:59:00
STMT_00006130,ACC_0000511,CUST_000418,IN,IN_BANK,Karan Singh,mass,2025-10,2025-10-31,9292.8,114287.71,104824.54,0,170.37,3428.63,114287.71,2025-11-21,paid_partial,199500.0,85212.29,0.5729,7,170.37,2025-10-31 23:59:00
STMT_00006131,ACC_0000511,CUST_000418,IN,IN_BANK,Karan Singh,mass,2025-11,2025-11-30,50856.34,157108.93,105320.22,0,932.37,4713.27,157108.93,2025-12-21,paid_partial,199500.0,42391.07,0.7875,7,932.37,2025-11-30 23:59:00
STMT_00006132,ACC_0000511,CUST_000418,IN,IN_BANK,Karan Singh,mass,2025-12,2025-12-31,47866.25,155533.39,106789.59,0,877.55,4666.0,155533.39,2026-01-21,overdue,199500.0,43966.61,0.7796,6,877.55,2025-12-31 23:59:00
STMT_00006133,ACC_0000512,CUST_000419,IN,IN_BANK,Anjali Singh,affluent,2025-01,2025-01-31,516750.3,562091.7,37590.15,0,7751.25,16862.75,562091.7,2025-02-21,paid_partial,989800.0,427708.3,0.5679,6,7751.25,2025-01-31 23:59:00
STMT_00006134,ACC_0000512,CUST_000419,IN,IN_BANK,Anjali Singh,affluent,2025-02,2025-02-28,122774.95,247095.33,122478.76,0,1841.62,7412.86,247095.33,2025-03-21,paid_partial,989800.0,742704.67,0.2496,10,1841.62,2025-02-28 23:59:00
STMT_00006135,ACC_0000512,CUST_000419,IN,IN_BANK,Anjali Singh,affluent,2025-03,2025-03-31,153205.07,305567.62,150064.47,0,2298.08,9167.03,305567.62,2025-04-21,paid_full,989800.0,684232.38,0.3087,9,2298.08,2025-03-31 23:59:00
STMT_00006136,ACC_0000512,CUST_000419,IN,IN_BANK,Anjali Singh,affluent,2025-04,2025-04-30,0.0,200195.58,200195.58,0,0.0,6005.87,200195.58,2025-05-21,paid_full,989800.0,789604.42,0.2023,19,0.0,2025-04-30 23:59:00
STMT_00006137,ACC_0000512,CUST_000419,IN,IN_BANK,Anjali Singh,affluent,2025-05,2025-05-31,0.0,162271.64,162271.64,0,0.0,4868.15,162271.64,2025-06-21,paid_full,989800.0,827528.36,0.1639,12,0.0,2025-05-31 23:59:00
STMT_00006138,ACC_0000512,CUST_000419,IN,IN_BANK,Anjali Singh,affluent,2025-06,2025-06-30,0.0,270452.48,270452.48,0,0.0,8113.57,270452.48,2025-07-21,paid_full,989800.0,719347.52,0.2732,15,0.0,2025-06-30 23:59:00
STMT_00006139,ACC_0000512,CUST_000419,IN,IN_BANK,Anjali Singh,affluent,2025-07,2025-07-31,0.0,123443.12,123443.12,0,0.0,3703.29,123443.12,2025-08-21,paid_full,989800.0,866356.88,0.1247,11,0.0,2025-07-31 23:59:00
STMT_00006140,ACC_0000512,CUST_000419,IN,IN_BANK,Anjali Singh,affluent,2025-08,2025-08-31,0.0,60768.88,60768.88,0,0.0,1823.07,60768.88,2025-09-21,overdue,989800.0,929031.12,0.0614,9,0.0,2025-08-31 23:59:00
STMT_00006141,ACC_0000512,CUST_000419,IN,IN_BANK,Anjali Singh,affluent,2025-09,2025-09-30,59195.81,194475.71,134391.96,0,887.94,5834.27,194475.71,2025-10-21,paid_full,989800.0,795324.29,0.1965,12,887.94,2025-09-30 23:59:00
STMT_00006142,ACC_0000512,CUST_000419,IN,IN_BANK,Anjali Singh,affluent,2025-10,2025-10-31,0.0,267246.71,267246.71,0,0.0,8017.4,267246.71,2025-11-21,overdue,989800.0,722553.29,0.27,17,0.0,2025-10-31 23:59:00
STMT_00006143,ACC_0000512,CUST_000419,IN,IN_BANK,Anjali Singh,affluent,2025-11,2025-11-30,259479.31,391453.54,128082.04,0,3892.19,11743.61,391453.54,2025-12-21,paid_partial,989800.0,598346.46,0.3955,13,3892.19,2025-11-30 23:59:00
STMT_00006144,ACC_0000512,CUST_000419,IN,IN_BANK,Anjali Singh,affluent,2025-12,2025-12-31,71330.96,126434.94,54034.02,0,1069.96,3793.05,126434.94,2026-01-21,paid_full,989800.0,863365.06,0.1277,6,1069.96,2025-12-31 23:59:00
STMT_00006145,ACC_0000513,CUST_000420,IN,IN_BANK,Amit Shah,mass,2025-01,2025-01-31,111940.73,250542.26,136362.72,0,2238.81,7516.27,250542.26,2025-02-21,paid_full,172700.0,0.0,1.4507,4,2238.81,2025-01-31 23:59:00
STMT_00006146,ACC_0000513,CUST_000420,IN,IN_BANK,Amit Shah,mass,2025-02,2025-02-28,0.0,107149.45,107149.45,0,0.0,3214.48,107149.45,2025-03-21,paid_full,172700.0,65550.55,0.6204,5,0.0,2025-02-28 23:59:00
STMT_00006147,ACC_0000513,CUST_000420,IN,IN_BANK,Amit Shah,mass,2025-03,2025-03-31,0.0,15188.35,15188.35,0,0.0,500.0,15188.35,2025-04-21,overdue,172700.0,157511.65,0.0879,1,0.0,2025-03-31 23:59:00
STMT_00006148,ACC_0000513,CUST_000420,IN,IN_BANK,Amit Shah,mass,2025-04,2025-04-30,15438.35,40239.42,24492.3,0,308.77,1207.18,40239.42,2025-05-21,overdue,172700.0,132460.58,0.233,3,308.77,2025-04-30 23:59:00
STMT_00006149,ACC_0000513,CUST_000420,IN,IN_BANK,Amit Shah,mass,2025-05,2025-05-31,39282.24,61283.18,21215.3,0,785.64,1838.5,61283.18,2025-06-21,paid_partial,172700.0,111416.82,0.3549,2,785.64,2025-05-31 23:59:00
STMT_00006150,ACC_0000513,CUST_000420,IN,IN_BANK,Amit Shah,mass,2025-06,2025-06-30,39075.61,134957.55,95100.43,0,781.51,4048.73,134957.55,2025-07-21,overdue,172700.0,37742.45,0.7815,5,781.51,2025-06-30 23:59:00
STMT_00006151,ACC_0000513,CUST_000420,IN,IN_BANK,Amit Shah,mass,2025-07,2025-07-31,131158.82,133782.0,0.0,0,2623.18,4013.46,133782.0,2025-08-21,paid_full,172700.0,38918.0,0.7746,0,2623.18,2025-07-31 23:59:00
STMT_00006152,ACC_0000513,CUST_000420,IN,IN_BANK,Amit Shah,mass,2025-08,2025-08-31,0.0,52013.56,52013.56,0,0.0,1560.41,52013.56,2025-09-21,paid_partial,172700.0,120686.44,0.3012,3,0.0,2025-08-31 23:59:00
STMT_00006153,ACC_0000513,CUST_000420,IN,IN_BANK,Amit Shah,mass,2025-09,2025-09-30,18161.77,59235.56,40710.55,0,363.24,1777.07,59235.56,2025-10-21,overdue,172700.0,113464.44,0.343,4,363.24,2025-09-30 23:59:00
STMT_00006154,ACC_0000513,CUST_000420,IN,IN_BANK,Amit Shah,mass,2025-10,2025-10-31,59485.56,134402.22,73726.95,0,1189.71,4032.07,134402.22,2025-11-21,paid_full,172700.0,38297.78,0.7782,3,1189.71,2025-10-31 23:59:00
STMT_00006155,ACC_0000513,CUST_000420,IN,IN_BANK,Amit Shah,mass,2025-11,2025-11-30,0.0,3311.91,3311.91,0,0.0,500.0,3311.91,2025-12-21,paid_minimum,172700.0,169388.09,0.0192,1,0.0,2025-11-30 23:59:00
STMT_00006156,ACC_0000513,CUST_000420,IN,IN_BANK,Amit Shah,mass,2025-12,2025-12-31,2811.91,62407.27,59539.12,0,56.24,1872.22,62407.27,2026-01-21,paid_partial,172700.0,110292.73,0.3614,4,56.24,2025-12-31 23:59:00
STMT_00006157,ACC_0000514,CUST_000421,IN,IN_BANK,Kavya Rao,mass,2025-01,2025-01-31,72595.77,150809.27,76761.58,0,1451.92,4524.28,150809.27,2025-02-21,paid_partial,229100.0,78290.73,0.6583,5,1451.92,2025-01-31 23:59:00
STMT_00006158,ACC_0000514,CUST_000421,IN,IN_BANK,Kavya Rao,mass,2025-02,2025-02-28,76675.42,87562.3,9353.37,0,1533.51,2626.87,87562.3,2025-03-21,paid_partial,229100.0,141537.7,0.3822,3,1533.51,2025-02-28 23:59:00
STMT_00006159,ACC_0000514,CUST_000421,IN,IN_BANK,Kavya Rao,mass,2025-03,2025-03-31,35225.38,56232.66,20302.77,0,704.51,1686.98,56232.66,2025-04-21,paid_full,229100.0,172867.34,0.2455,2,704.51,2025-03-31 23:59:00
STMT_00006160,ACC_0000514,CUST_000421,IN,IN_BANK,Kavya Rao,mass,2025-04,2025-04-30,0.0,51632.53,51632.53,0,0.0,1548.98,51632.53,2025-05-21,overdue,229100.0,177467.47,0.2254,5,0.0,2025-04-30 23:59:00
STMT_00006161,ACC_0000514,CUST_000421,IN,IN_BANK,Kavya Rao,mass,2025-05,2025-05-31,51882.53,66085.68,13165.5,0,1037.65,1982.57,66085.68,2025-06-21,paid_minimum,229100.0,163014.32,0.2885,2,1037.65,2025-05-31 23:59:00
STMT_00006162,ACC_0000514,CUST_000421,IN,IN_BANK,Kavya Rao,mass,2025-06,2025-06-30,64103.11,175268.78,109883.61,0,1282.06,5258.06,175268.78,2025-07-21,paid_full,229100.0,53831.22,0.765,7,1282.06,2025-06-30 23:59:00
STMT_00006163,ACC_0000514,CUST_000421,IN,IN_BANK,Kavya Rao,mass,2025-07,2025-07-31,0.0,50178.78,50178.78,0,0.0,1505.36,50178.78,2025-08-21,paid_partial,229100.0,178921.22,0.219,5,0.0,2025-07-31 23:59:00
STMT_00006164,ACC_0000514,CUST_000421,IN,IN_BANK,Kavya Rao,mass,2025-08,2025-08-31,16065.26,161622.77,145236.2,0,321.31,4848.68,161622.77,2025-09-21,overdue,229100.0,67477.23,0.7055,10,321.31,2025-08-31 23:59:00
STMT_00006165,ACC_0000514,CUST_000421,IN,IN_BANK,Kavya Rao,mass,2025-09,2025-09-30,161872.77,193945.36,28835.13,0,3237.46,5818.36,193945.36,2025-10-21,paid_partial,229100.0,35154.64,0.8466,2,3237.46,2025-09-30 23:59:00
STMT_00006166,ACC_0000514,CUST_000421,IN,IN_BANK,Kavya Rao,mass,2025-10,2025-10-31,100684.93,167948.8,65250.17,0,2013.7,5038.46,167948.8,2025-11-21,paid_minimum,229100.0,61151.2,0.7331,6,2013.7,2025-10-31 23:59:00
STMT_00006167,ACC_0000514,CUST_000421,IN,IN_BANK,Kavya Rao,mass,2025-11,2025-11-30,162910.34,202756.23,36587.68,0,3258.21,6082.69,202756.23,2025-12-21,paid_full,229100.0,26343.77,0.885,6,3258.21,2025-11-30 23:59:00
STMT_00006168,ACC_0000514,CUST_000421,IN,IN_BANK,Kavya Rao,mass,2025-12,2025-12-31,0.0,47816.83,47816.83,0,0.0,1434.5,47816.83,2026-01-21,paid_full,229100.0,181283.17,0.2087,6,0.0,2025-12-31 23:59:00
STMT_00006169,ACC_0000515,CUST_000422,IN,IN_BANK,Priya Reddy,affluent,2025-01,2025-01-31,650968.26,895051.08,234318.3,0,9764.52,26851.53,895051.08,2025-02-21,paid_full,934500.0,39448.92,0.9578,13,9764.52,2025-01-31 23:59:00
STMT_00006170,ACC_0000515,CUST_000422,IN,IN_BANK,Priya Reddy,affluent,2025-02,2025-02-28,0.0,109763.09,109763.09,0,0.0,3292.89,109763.09,2025-03-21,paid_partial,934500.0,824736.91,0.1175,11,0.0,2025-02-28 23:59:00
STMT_00006171,ACC_0000515,CUST_000422,IN,IN_BANK,Priya Reddy,affluent,2025-03,2025-03-31,20851.62,223817.81,202653.42,0,312.77,6714.53,223817.81,2025-04-21,paid_full,934500.0,710682.19,0.2395,12,312.77,2025-03-31 23:59:00
STMT_00006172,ACC_0000515,CUST_000422,IN,IN_BANK,Priya Reddy,affluent,2025-04,2025-04-30,0.0,194044.23,194044.23,0,0.0,5821.33,194044.23,2025-05-21,overdue,934500.0,740455.77,0.2076,13,0.0,2025-04-30 23:59:00
STMT_00006173,ACC_0000515,CUST_000422,IN,IN_BANK,Priya Reddy,affluent,2025-05,2025-05-31,188472.9,324336.98,133036.99,0,2827.09,9730.11,324336.98,2025-06-21,paid_full,934500.0,610163.02,0.3471,9,2827.09,2025-05-31 23:59:00
STMT_00006174,ACC_0000515,CUST_000422,IN,IN_BANK,Priya Reddy,affluent,2025-06,2025-06-30,0.0,46612.88,46612.88,0,0.0,1398.39,46612.88,2025-07-21,paid_full,934500.0,887887.12,0.0499,8,0.0,2025-06-30 23:59:00
STMT_00006175,ACC_0000515,CUST_000422,IN,IN_BANK,Priya Reddy,affluent,2025-07,2025-07-31,0.0,125049.62,125049.62,0,0.0,3751.49,125049.62,2025-08-21,paid_partial,934500.0,809450.38,0.1338,10,0.0,2025-07-31 23:59:00
STMT_00006176,ACC_0000515,CUST_000422,IN,IN_BANK,Priya Reddy,affluent,2025-08,2025-08-31,28506.52,234128.9,205194.78,0,427.6,7023.87,234128.9,2025-09-21,overdue,934500.0,700371.1,0.2505,14,427.6,2025-08-31 23:59:00
STMT_00006177,ACC_0000515,CUST_000422,IN,IN_BANK,Priya Reddy,affluent,2025-09,2025-09-30,227355.03,340802.44,110037.08,0,3410.33,10224.07,340802.44,2025-10-21,paid_full,934500.0,593697.56,0.3647,8,3410.33,2025-09-30 23:59:00
STMT_00006178,ACC_0000515,CUST_000422,IN,IN_BANK,Priya Reddy,affluent,2025-10,2025-10-31,0.0,149981.27,149981.27,0,0.0,4499.44,149981.27,2025-11-21,paid_full,934500.0,784518.73,0.1605,11,0.0,2025-10-31 23:59:00
STMT_00006179,ACC_0000515,CUST_000422,IN,IN_BANK,Priya Reddy,affluent,2025-11,2025-11-30,0.0,95176.75,95176.75,0,0.0,2855.3,95176.75,2025-12-21,overdue,934500.0,839323.25,0.1018,10,0.0,2025-11-30 23:59:00
STMT_00006180,ACC_0000515,CUST_000422,IN,IN_BANK,Priya Reddy,affluent,2025-12,2025-12-31,95426.75,136271.31,39413.16,0,1431.4,4088.14,136271.31,2026-01-21,paid_full,934500.0,798228.69,0.1458,3,1431.4,2025-12-31 23:59:00
STMT_00006181,ACC_0000516,CUST_000423,IN,IN_BANK,Ritu Bhat,affluent,2025-01,2025-01-31,153786.92,460987.64,304893.92,0,2306.8,13829.63,460987.64,2025-02-21,paid_full,543800.0,82812.36,0.8477,20,2306.8,2025-01-31 23:59:00
STMT_00006182,ACC_0000516,CUST_000423,IN,IN_BANK,Ritu Bhat,affluent,2025-02,2025-02-28,0.0,161670.93,161670.93,0,0.0,4850.13,161670.93,2025-03-21,paid_full,543800.0,382129.07,0.2973,12,0.0,2025-02-28 23:59:00
STMT_00006183,ACC_0000516,CUST_000423,IN,IN_BANK,Ritu Bhat,affluent,2025-03,2025-03-31,0.0,114660.28,114660.28,0,0.0,3439.81,114660.28,2025-04-21,paid_full,543800.0,429139.72,0.2109,10,0.0,2025-03-31 23:59:00
STMT_00006184,ACC_0000516,CUST_000423,IN,IN_BANK,Ritu Bhat,affluent,2025-04,2025-04-30,0.0,148098.21,148098.21,0,0.0,4442.95,148098.21,2025-05-21,paid_full,543800.0,395701.79,0.2723,8,0.0,2025-04-30 23:59:00
STMT_00006185,ACC_0000516,CUST_000423,IN,IN_BANK,Ritu Bhat,affluent,2025-05,2025-05-31,0.0,30330.27,30330.27,0,0.0,909.91,30330.27,2025-06-21,paid_partial,543800.0,513469.73,0.0558,6,0.0,2025-05-31 23:59:00
STMT_00006186,ACC_0000516,CUST_000423,IN,IN_BANK,Ritu Bhat,affluent,2025-06,2025-06-30,6348.23,199436.05,192992.6,0,95.22,5983.08,199436.05,2025-07-21,paid_full,543800.0,344363.95,0.3667,15,95.22,2025-06-30 23:59:00
STMT_00006187,ACC_0000516,CUST_000423,IN,IN_BANK,Ritu Bhat,affluent,2025-07,2025-07-31,0.0,235121.57,235121.57,0,0.0,7053.65,235121.57,2025-08-21,paid_partial,543800.0,308678.43,0.4324,15,0.0,2025-07-31 23:59:00
STMT_00006188,ACC_0000516,CUST_000423,IN,IN_BANK,Ritu Bhat,affluent,2025-08,2025-08-31,125882.22,336995.12,209224.67,0,1888.23,10109.85,336995.12,2025-09-21,paid_partial,543800.0,206804.88,0.6197,12,1888.23,2025-08-31 23:59:00
STMT_00006189,ACC_0000516,CUST_000423,IN,IN_BANK,Ritu Bhat,affluent,2025-09,2025-09-30,32166.67,150000.73,117351.56,0,482.5,4500.02,150000.73,2025-10-21,paid_full,543800.0,393799.27,0.2758,16,482.5,2025-09-30 23:59:00
STMT_00006190,ACC_0000516,CUST_000423,IN,IN_BANK,Ritu Bhat,affluent,2025-10,2025-10-31,0.0,96769.03,96769.03,0,0.0,2903.07,96769.03,2025-11-21,paid_partial,543800.0,447030.97,0.1779,12,0.0,2025-10-31 23:59:00
STMT_00006191,ACC_0000516,CUST_000423,IN,IN_BANK,Ritu Bhat,affluent,2025-11,2025-11-30,48904.56,134258.97,84620.84,0,733.57,4027.77,134258.97,2025-12-21,overdue,543800.0,409541.03,0.2469,11,733.57,2025-11-30 23:59:00
STMT_00006192,ACC_0000516,CUST_000423,IN,IN_BANK,Ritu Bhat,affluent,2025-12,2025-12-31,130481.2,306353.14,173914.72,0,1957.22,9190.59,306353.14,2026-01-21,paid_full,543800.0,237446.86,0.5634,10,1957.22,2025-12-31 23:59:00
STMT_00006193,ACC_0000517,CUST_000424,IN,IN_BANK,Karan Reddy,affluent,2025-01,2025-01-31,510613.43,611338.4,93065.77,0,7659.2,18340.15,611338.4,2025-02-21,paid_partial,980300.0,368961.6,0.6236,9,7659.2,2025-01-31 23:59:00
STMT_00006194,ACC_0000517,CUST_000424,IN,IN_BANK,Karan Reddy,affluent,2025-02,2025-02-28,393977.61,482859.35,82972.08,0,5909.66,14485.78,482859.35,2025-03-21,paid_full,980300.0,497440.65,0.4926,9,5909.66,2025-02-28 23:59:00
STMT_00006195,ACC_0000517,CUST_000424,IN,IN_BANK,Karan Reddy,affluent,2025-03,2025-03-31,0.0,255521.76,255521.76,0,0.0,7665.65,255521.76,2025-04-21,paid_minimum,980300.0,724778.24,0.2607,16,0.0,2025-03-31 23:59:00
STMT_00006196,ACC_0000517,CUST_000424,IN,IN_BANK,Karan Reddy,affluent,2025-04,2025-04-30,247856.11,402622.2,151048.25,0,3717.84,12078.67,402622.2,2025-05-21,paid_full,980300.0,577677.8,0.4107,12,3717.84,2025-04-30 23:59:00
STMT_00006197,ACC_0000517,CUST_000424,IN,IN_BANK,Karan Reddy,affluent,2025-05,2025-05-31,0.0,198785.46,198785.46,0,0.0,5963.56,198785.46,2025-06-21,paid_full,980300.0,781514.54,0.2028,12,0.0,2025-05-31 23:59:00
STMT_00006198,ACC_0000517,CUST_000424,IN,IN_BANK,Karan Reddy,affluent,2025-06,2025-06-30,0.0,175184.82,175184.82,0,0.0,5255.54,175184.82,2025-07-21,paid_full,980300.0,805115.18,0.1787,12,0.0,2025-06-30 23:59:00
STMT_00006199,ACC_0000517,CUST_000424,IN,IN_BANK,Karan Reddy,affluent,2025-07,2025-07-31,0.0,146693.65,146693.65,0,0.0,4400.81,146693.65,2025-08-21,paid_full,980300.0,833606.35,0.1496,12,0.0,2025-07-31 23:59:00
STMT_00006200,ACC_0000517,CUST_000424,IN,IN_BANK,Karan Reddy,affluent,2025-08,2025-08-31,0.0,134547.32,134547.32,0,0.0,4036.42,134547.32,2025-09-21,paid_full,980300.0,845752.68,0.1373,14,0.0,2025-08-31 23:59:00
STMT_00006201,ACC_0000517,CUST_000424,IN,IN_BANK,Karan Reddy,affluent,2025-09,2025-09-30,0.0,187782.55,187782.55,0,0.0,5633.48,187782.55,2025-10-21,paid_full,980300.0,792517.45,0.1916,14,0.0,2025-09-30 23:59:00
STMT_00006202,ACC_0000517,CUST_000424,IN,IN_BANK,Karan Reddy,affluent,2025-10,2025-10-31,0.0,177445.27,177445.27,0,0.0,5323.36,177445.27,2025-11-21,paid_full,980300.0,802854.73,0.181,10,0.0,2025-10-31 23:59:00
STMT_00006203,ACC_0000517,CUST_000424,IN,IN_BANK,Karan Reddy,affluent,2025-11,2025-11-30,0.0,73979.58,73979.58,0,0.0,2219.39,73979.58,2025-12-21,paid_partial,980300.0,906320.42,0.0755,7,0.0,2025-11-30 23:59:00
STMT_00006204,ACC_0000517,CUST_000424,IN,IN_BANK,Karan Reddy,affluent,2025-12,2025-12-31,19830.13,226900.17,206772.59,0,297.45,6807.01,226900.17,2026-01-21,paid_full,980300.0,753399.83,0.2315,9,297.45,2025-12-31 23:59:00
STMT_00006205,ACC_0000518,CUST_000425,IN,IN_BANK,Vivek Patel,mass,2025-01,2025-01-31,108031.45,153603.71,43591.68,0,1980.58,4608.11,153603.71,2025-02-21,paid_full,282000.0,128396.29,0.5447,5,1980.58,2025-01-31 23:59:00
STMT_00006206,ACC_0000518,CUST_000425,IN,IN_BANK,Vivek Patel,mass,2025-02,2025-02-28,0.0,66019.97,66019.97,0,0.0,1980.6,66019.97,2025-03-21,overdue,282000.0,215980.03,0.2341,4,0.0,2025-02-28 23:59:00
STMT_00006207,ACC_0000518,CUST_000425,IN,IN_BANK,Vivek Patel,mass,2025-03,2025-03-31,64289.37,300519.27,235051.26,0,1178.64,9015.58,300519.27,2025-04-21,paid_partial,282000.0,0.0,1.0657,12,1178.64,2025-03-31 23:59:00
STMT_00006208,ACC_0000518,CUST_000425,IN,IN_BANK,Vivek Patel,mass,2025-04,2025-04-30,72805.82,97275.98,23135.39,0,1334.77,2918.28,97275.98,2025-05-21,paid_full,282000.0,184724.02,0.345,1,1334.77,2025-04-30 23:59:00
STMT_00006209,ACC_0000518,CUST_000425,IN,IN_BANK,Vivek Patel,mass,2025-05,2025-05-31,0.0,53289.88,53289.88,0,0.0,1598.7,53289.88,2025-06-21,overdue,282000.0,228710.12,0.189,4,0.0,2025-05-31 23:59:00
STMT_00006210,ACC_0000518,CUST_000425,IN,IN_BANK,Vivek Patel,mass,2025-06,2025-06-30,51941.18,125131.52,72238.09,0,952.25,3753.95,125131.52,2025-07-21,paid_partial,282000.0,156868.48,0.4437,6,952.25,2025-06-30 23:59:00
