as_of_date,account_id,customer_id,country_code,legal_entity,full_name,customer_segment,statement_month,due_date,days_to_due,minimum_due,total_due,amount_paid,amount_outstanding,payment_status,overdue_days,overdue_bucket,consecutive_late,late_fee,interest_at_risk,is_giro_enrolled,preferred_method,currency_code,created_at
2025-11-30,ACC_0000490,CUST_000400,IN,IN_BANK,Neha Gupta,affluent,2025-11,2025-12-21,21,22694.2,756473.5,0.0,756473.5,overdue,28,1-30 days,0,250.0,11347.1,1,giro,INR,2025-12-31 23:59:59
2025-12-31,ACC_0000490,CUST_000400,IN,IN_BANK,Neha Gupta,affluent,2025-12,2026-01-21,21,26463.87,882128.97,26463.87,855665.1,paid_minimum,0,current,0,0.0,12834.98,1,giro,INR,2025-12-31 23:59:59
2025-01-31,ACC_0000491,CUST_000401,IN,IN_BANK,Nikhil Nair,affluent,2025-01,2025-02-21,21,7186.59,239552.91,239552.91,0.0,paid_full,0,current,0,0.0,0.0,1,bank_transfer,INR,2025-12-31 23:59:59
2025-02-28,ACC_0000491,CUST_000401,IN,IN_BANK,Nikhil Nair,affluent,2025-02,2025-03-21,21,5192.01,173067.03,173067.03,0.0,paid_full,0,current,0,0.0,0.0,1,bank_transfer,INR,2025-12-31 23:59:59
2025-03-31,ACC_0000491,CUST_000401,IN,IN_BANK,Nikhil Nair,affluent,2025-03,2025-04-21,21,2882.04,96067.85,2882.04,93185.81,overdue,2,1-30 days,0,250.0,1397.79,0,bank_transfer,INR,2025-12-31 23:59:59
2025-04-30,ACC_0000491,CUST_000401,IN,IN_BANK,Nikhil Nair,affluent,2025-04,2025-05-21,21,7477.81,249260.29,101450.47,147809.82,paid_partial,0,current,0,0.0,2217.15,0,bank_transfer,INR,2025-12-31 23:59:59
2025-05-31,ACC_0000491,CUST_000401,IN,IN_BANK,Nikhil Nair,affluent,2025-05,2025-06-21,21,12630.25,421008.31,12630.25,408378.06,paid_minimum,0,current,0,0.0,6125.67,1,bank_transfer,INR,2025-12-31 23:59:59
2025-06-30,ACC_0000491,CUST_000401,IN,IN_BANK,Nikhil Nair,affluent,2025-06,2025-07-21,21,17770.76,592358.82,17770.76,574588.06,overdue,25,1-30 days,0,250.0,8618.82,0,bank_transfer,INR,2025-12-31 23:59:59
2025-07-31,ACC_0000491,CUST_000401,IN,IN_BANK,Nikhil Nair,affluent,2025-07,2025-08-21,21,22924.56,764151.96,0.0,764151.96,overdue,26,1-30 days,0,250.0,11462.28,1,bank_transfer,INR,2025-12-31 23:59:59
2025-08-31,ACC_0000491,CUST_000401,IN,IN_BANK,Nikhil Nair,affluent,2025-08,2025-09-21,21,29115.41,970513.77,29115.41,941398.36,overdue,3,1-30 days,0,250.0,14120.98,1,bank_transfer,INR,2025-12-31 23:59:59
2025-09-30,ACC_0000491,CUST_000401,IN,IN_BANK,Nikhil Nair,affluent,2025-09,2025-10-21,21,30695.65,1023188.22,30695.65,992492.57,overdue,29,1-30 days,0,250.0,14887.39,1,bank_transfer,INR,2025-12-31 23:59:59
2025-10-31,ACC_0000491,CUST_000401,IN,IN_BANK,Nikhil Nair,affluent,2025-10,2025-11-21,21,31800.58,1060019.23,0.0,1060019.23,overdue,11,1-30 days,0,250.0,15900.29,0,bank_transfer,INR,2025-12-31 23:59:59
2025-11-30,ACC_0000491,CUST_000401,IN,IN_BANK,Nikhil Nair,affluent,2025-11,2025-12-21,21,39029.7,1300990.13,39029.7,1261960.43,overdue,2,1-30 days,0,250.0,18929.41,0,bank_transfer,INR,2025-12-31 23:59:59
2025-12-31,ACC_0000491,CUST_000401,IN,IN_BANK,Nikhil Nair,affluent,2025-12,2026-01-21,21,45927.48,1530915.84,45927.48,1484988.36,overdue,3,1-30 days,0,250.0,22274.83,0,bank_transfer,INR,2025-12-31 23:59:59
2025-01-31,ACC_0000492,CUST_000402,IN,IN_BANK,Lakshmi Rao,mass,2025-01,2025-02-21,21,5669.76,188992.05,188992.05,0.0,paid_full,0,current,0,0.0,0.0,1,bank_transfer,INR,2025-12-31 23:59:59
2025-02-28,ACC_0000492,CUST_000402,IN,IN_BANK,Lakshmi Rao,mass,2025-02,2025-03-21,21,578.08,19269.5,5925.16,13344.34,paid_partial,0,current,0,0.0,200.17,0,bank_transfer,INR,2025-12-31 23:59:59
2025-03-31,ACC_0000492,CUST_000402,IN,IN_BANK,Lakshmi Rao,mass,2025-03,2025-04-21,21,3195.37,106512.24,74018.44,32493.8,paid_partial,0,current,0,0.0,487.41,0,bank_transfer,INR,2025-12-31 23:59:59
2025-04-30,ACC_0000492,CUST_000402,IN,IN_BANK,Lakshmi Rao,mass,2025-04,2025-05-21,21,1032.69,34423.03,12467.5,21955.53,paid_partial,0,current,0,0.0,329.33,0,bank_transfer,INR,2025-12-31 23:59:59
2025-05-31,ACC_0000492,CUST_000402,IN,IN_BANK,Lakshmi Rao,mass,2025-05,2025-06-21,21,1347.75,44924.96,1347.75,43577.21,overdue,1,1-30 days,0,250.0,653.66,0,bank_transfer,INR,2025-12-31 23:59:59
2025-06-30,ACC_0000492,CUST_000402,IN,IN_BANK,Lakshmi Rao,mass,2025-06,2025-07-21,21,2388.35,79611.83,79611.83,0.0,paid_full,0,current,0,0.0,0.0,0,bank_transfer,INR,2025-12-31 23:59:59
2025-07-31,ACC_0000492,CUST_000402,IN,IN_BANK,Lakshmi Rao,mass,2025-07,2025-08-21,21,2295.82,76527.42,76527.42,0.0,paid_full,0,current,0,0.0,0.0,1,bank_transfer,INR,2025-12-31 23:59:59
2025-08-31,ACC_0000492,CUST_000402,IN,IN_BANK,Lakshmi Rao,mass,2025-08,2025-09-21,21,1711.03,57034.43,30213.93,26820.5,paid_partial,0,current,0,0.0,402.31,1,bank_transfer,INR,2025-12-31 23:59:59
2025-09-30,ACC_0000492,CUST_000402,IN,IN_BANK,Lakshmi Rao,mass,2025-09,2025-10-21,21,2056.37,68545.51,2056.37,66489.14,paid_minimum,0,current,0,0.0,997.34,0,bank_transfer,INR,2025-12-31 23:59:59
2025-10-31,ACC_0000492,CUST_000402,IN,IN_BANK,Lakshmi Rao,mass,2025-10,2025-11-21,21,4362.69,145422.88,145422.88,0.0,paid_full,0,current,0,0.0,0.0,1,bank_transfer,INR,2025-12-31 23:59:59
2025-11-30,ACC_0000492,CUST_000402,IN,IN_BANK,Lakshmi Rao,mass,2025-11,2025-12-21,21,2173.15,72438.34,2173.15,70265.19,overdue,5,1-30 days,0,250.0,1053.98,0,bank_transfer,INR,2025-12-31 23:59:59
2025-12-31,ACC_0000492,CUST_000402,IN,IN_BANK,Lakshmi Rao,mass,2025-12,2026-01-21,21,2696.21,89873.81,89873.81,0.0,paid_full,0,current,0,0.0,0.0,0,bank_transfer,INR,2025-12-31 23:59:59
2025-01-31,ACC_0000493,CUST_000403,IN,IN_BANK,Meera Rao,affluent,2025-01,2025-02-21,21,13693.99,456466.47,13693.99,442772.48,overdue,1,1-30 days,0,250.0,6641.59,0,online_banking,INR,2025-12-31 23:59:59
2025-02-28,ACC_0000493,CUST_000403,IN,IN_BANK,Meera Rao,affluent,2025-02,2025-03-21,21,16809.05,560301.66,16809.05,543492.61,overdue,2,1-30 days,0,250.0,8152.39,0,online_banking,INR,2025-12-31 23:59:59
2025-03-31,ACC_0000493,CUST_000403,IN,IN_BANK,Meera Rao,affluent,2025-03,2025-04-21,21,22269.26,742308.65,22269.26,720039.39,overdue,23,1-30 days,0,250.0,10800.59,1,online_banking,INR,2025-12-31 23:59:59
2025-04-30,ACC_0000493,CUST_000403,IN,IN_BANK,Meera Rao,affluent,2025-04,2025-05-21,21,25220.17,840672.27,287070.59,553601.68,paid_partial,0,current,0,0.0,8304.03,0,online_banking,INR,2025-12-31 23:59:59
2025-05-31,ACC_0000493,CUST_000403,IN,IN_BANK,Meera Rao,affluent,2025-05,2025-06-21,21,23137.57,771252.18,771252.18,0.0,paid_full,0,current,0,0.0,0.0,0,online_banking,INR,2025-12-31 23:59:59
2025-06-30,ACC_0000493,CUST_000403,IN,IN_BANK,Meera Rao,affluent,2025-06,2025-07-21,21,5020.39,167346.34,150278.15,17068.19,paid_partial,0,current,0,0.0,256.02,1,online_banking,INR,2025-12-31 23:59:59
2025-07-31,ACC_0000493,CUST_000403,IN,IN_BANK,Meera Rao,affluent,2025-07,2025-08-21,21,2841.57,94719.01,47975.12,46743.89,paid_partial,0,current,0,0.0,701.16,1,online_banking,INR,2025-12-31 23:59:59
2025-08-31,ACC_0000493,CUST_000403,IN,IN_BANK,Meera Rao,affluent,2025-08,2025-09-21,21,4185.95,139531.83,4185.95,135345.88,overdue,2,1-30 days,0,250.0,2030.19,1,online_banking,INR,2025-12-31 23:59:59
2025-09-30,ACC_0000493,CUST_000403,IN,IN_BANK,Meera Rao,affluent,2025-09,2025-10-21,21,8539.68,284656.06,241586.55,43069.51,paid_partial,0,current,0,0.0,646.04,0,online_banking,INR,2025-12-31 23:59:59
2025-10-31,ACC_0000493,CUST_000403,IN,IN_BANK,Meera Rao,affluent,2025-10,2025-11-21,21,6783.9,226129.99,146423.27,79706.72,paid_partial,0,current,0,0.0,1195.6,0,online_banking,INR,2025-12-31 23:59:59
2025-11-30,ACC_0000493,CUST_000403,IN,IN_BANK,Meera Rao,affluent,2025-11,2025-12-21,21,6686.07,222869.04,6686.07,216182.97,overdue,2,1-30 days,0,250.0,3242.74,1,online_banking,INR,2025-12-31 23:59:59
2025-12-31,ACC_0000493,CUST_000403,IN,IN_BANK,Meera Rao,affluent,2025-12,2026-01-21,21,12235.86,407862.14,12235.86,395626.28,overdue,8,1-30 days,0,250.0,5934.39,0,online_banking,INR,2025-12-31 23:59:59
2025-01-31,ACC_0000494,CUST_000404,IN,IN_BANK,Rohit Singh,mass,2025-01,2025-02-21,21,7521.34,250711.2,250711.2,0.0,paid_full,0,current,0,0.0,0.0,0,bank_transfer,INR,2025-12-31 23:59:59
2025-02-28,ACC_0000494,CUST_000404,IN,IN_BANK,Rohit Singh,mass,2025-02,2025-03-21,21,2883.51,96116.98,2883.51,93233.47,overdue,11,1-30 days,0,250.0,1398.5,1,bank_transfer,INR,2025-12-31 23:59:59
2025-03-31,ACC_0000494,CUST_000404,IN,IN_BANK,Rohit Singh,mass,2025-03,2025-04-21,21,4858.84,161961.45,4858.84,157102.61,paid_minimum,0,current,0,0.0,2356.54,0,bank_transfer,INR,2025-12-31 23:59:59
2025-04-30,ACC_0000494,CUST_000404,IN,IN_BANK,Rohit Singh,mass,2025-04,2025-05-21,21,8437.26,281241.84,281241.84,0.0,paid_full,0,current,0,0.0,0.0,0,bank_transfer,INR,2025-12-31 23:59:59
2025-05-31,ACC_0000494,CUST_000404,IN,IN_BANK,Rohit Singh,mass,2025-05,2025-06-21,21,500.0,15240.19,500.0,14740.19,overdue,42,31-60 days,0,250.0,221.1,0,bank_transfer,INR,2025-12-31 23:59:59
2025-06-30,ACC_0000494,CUST_000404,IN,IN_BANK,Rohit Singh,mass,2025-06,2025-07-21,21,3471.55,115718.19,3471.55,112246.64,overdue,14,1-30 days,0,250.0,1683.7,0,bank_transfer,INR,2025-12-31 23:59:59
2025-07-31,ACC_0000494,CUST_000404,IN,IN_BANK,Rohit Singh,mass,2025-07,2025-08-21,21,5990.47,199682.27,5990.47,193691.8,overdue,34,31-60 days,0,250.0,2905.38,0,bank_transfer,INR,2025-12-31 23:59:59
2025-08-31,ACC_0000494,CUST_000404,IN,IN_BANK,Rohit Singh,mass,2025-08,2025-09-21,21,7321.82,244060.52,244060.52,0.0,paid_full,0,current,0,0.0,0.0,0,bank_transfer,INR,2025-12-31 23:59:59
2025-09-30,ACC_0000494,CUST_000404,IN,IN_BANK,Rohit Singh,mass,2025-09,2025-10-21,21,2685.1,89503.34,2685.1,86818.24,overdue,7,1-30 days,0,250.0,1302.27,0,bank_transfer,INR,2025-12-31 23:59:59
2025-10-31,ACC_0000494,CUST_000404,IN,IN_BANK,Rohit Singh,mass,2025-10,2025-11-21,21,3794.96,126498.74,114355.0,12143.74,paid_partial,0,current,0,0.0,182.16,1,bank_transfer,INR,2025-12-31 23:59:59
2025-11-30,ACC_0000494,CUST_000404,IN,IN_BANK,Rohit Singh,mass,2025-11,2025-12-21,21,2723.25,90775.06,2723.25,88051.81,overdue,3,1-30 days,0,250.0,1320.78,0,bank_transfer,INR,2025-12-31 23:59:59
2025-12-31,ACC_0000494,CUST_000404,IN,IN_BANK,Rohit Singh,mass,2025-12,2026-01-21,21,5167.17,172239.05,5167.17,167071.88,overdue,15,1-30 days,0,250.0,2506.08,0,bank_transfer,INR,2025-12-31 23:59:59
2025-01-31,ACC_0000495,CUST_000405,IN,IN_BANK,Lakshmi Reddy,affluent,2025-01,2025-02-21,21,8597.46,286581.95,222197.87,64384.08,paid_partial,0,current,0,0.0,965.76,1,bank_transfer,INR,2025-12-31 23:59:59
2025-02-28,ACC_0000495,CUST_000405,IN,IN_BANK,Lakshmi Reddy,affluent,2025-02,2025-03-21,21,6028.63,200954.35,200954.35,0.0,paid_full,0,current,0,0.0,0.0,0,bank_transfer,INR,2025-12-31 23:59:59
2025-03-31,ACC_0000495,CUST_000405,IN,IN_BANK,Lakshmi Reddy,affluent,2025-03,2025-04-21,21,5550.9,185029.9,185029.9,0.0,paid_full,0,current,0,0.0,0.0,0,bank_transfer,INR,2025-12-31 23:59:59
2025-04-30,ACC_0000495,CUST_000405,IN,IN_BANK,Lakshmi Reddy,affluent,2025-04,2025-05-21,21,8474.77,282492.3,282492.3,0.0,paid_full,0,current,0,0.0,0.0,0,bank_transfer,INR,2025-12-31 23:59:59
2025-05-31,ACC_0000495,CUST_000405,IN,IN_BANK,Lakshmi Reddy,affluent,2025-05,2025-06-21,21,2471.16,82372.04,25266.51,57105.53,paid_partial,0,current,0,0.0,856.58,0,bank_transfer,INR,2025-12-31 23:59:59
2025-06-30,ACC_0000495,CUST_000405,IN,IN_BANK,Lakshmi Reddy,affluent,2025-06,2025-07-21,21,5605.05,186834.98,186834.98,0.0,paid_full,0,current,0,0.0,0.0,0,bank_transfer,INR,2025-12-31 23:59:59
2025-07-31,ACC_0000495,CUST_000405,IN,IN_BANK,Lakshmi Reddy,affluent,2025-07,2025-08-21,21,2436.42,81213.9,81213.9,0.0,paid_full,0,current,0,0.0,0.0,0,bank_transfer,INR,2025-12-31 23:59:59
2025-08-31,ACC_0000495,CUST_000405,IN,IN_BANK,Lakshmi Reddy,affluent,2025-08,2025-09-21,21,3403.94,113464.83,113464.83,0.0,paid_full,0,current,0,0.0,0.0,1,bank_transfer,INR,2025-12-31 23:59:59
2025-09-30,ACC_0000495,CUST_000405,IN,IN_BANK,Lakshmi Reddy,affluent,2025-09,2025-10-21,21,3951.86,131728.61,87895.87,43832.74,paid_partial,0,current,0,0.0,657.49,1,bank_transfer,INR,2025-12-31 23:59:59
2025-10-31,ACC_0000495,CUST_000405,IN,IN_BANK,Lakshmi Reddy,affluent,2025-10,2025-11-21,21,7807.99,260266.27,173589.46,86676.81,paid_partial,0,current,0,0.0,1300.15,0,bank_transfer,INR,2025-12-31 23:59:59
2025-11-30,ACC_0000495,CUST_000405,IN,IN_BANK,Lakshmi Reddy,affluent,2025-11,2025-12-21,21,9398.28,313276.16,313276.16,0.0,paid_full,0,current,0,0.0,0.0,1,bank_transfer,INR,2025-12-31 23:59:59
2025-12-31,ACC_0000495,CUST_000405,IN,IN_BANK,Lakshmi Reddy,affluent,2025-12,2026-01-21,21,4530.36,151011.93,71742.24,79269.69,paid_partial,0,current,0,0.0,1189.05,0,bank_transfer,INR,2025-12-31 23:59:59
2025-01-31,ACC_0000496,CUST_000406,IN,IN_BANK,Pooja Bhat,mass,2025-01,2025-02-21,21,7533.84,251128.09,207265.54,43862.55,paid_partial,0,current,0,0.0,657.94,1,bank_transfer,INR,2025-12-31 23:59:59
2025-02-28,ACC_0000496,CUST_000406,IN,IN_BANK,Pooja Bhat,mass,2025-02,2025-03-21,21,2183.3,72776.5,46250.7,26525.8,paid_partial,0,current,0,0.0,397.89,1,bank_transfer,INR,2025-12-31 23:59:59
2025-03-31,ACC_0000496,CUST_000406,IN,IN_BANK,Pooja Bhat,mass,2025-03,2025-04-21,21,1361.77,45392.48,45392.48,0.0,paid_full,0,current,0,0.0,0.0,0,bank_transfer,INR,2025-12-31 23:59:59
2025-04-30,ACC_0000496,CUST_000406,IN,IN_BANK,Pooja Bhat,mass,2025-04,2025-05-21,21,875.4,29180.02,29180.02,0.0,paid_full,0,current,0,0.0,0.0,1,bank_transfer,INR,2025-12-31 23:59:59
2025-05-31,ACC_0000496,CUST_000406,IN,IN_BANK,Pooja Bhat,mass,2025-05,2025-06-21,21,2035.93,67864.17,2035.93,65828.24,paid_minimum,0,current,0,0.0,987.42,0,bank_transfer,INR,2025-12-31 23:59:59
2025-06-30,ACC_0000496,CUST_000406,IN,IN_BANK,Pooja Bhat,mass,2025-06,2025-07-21,21,4058.11,135270.26,122424.79,12845.47,paid_partial,0,current,0,0.0,192.68,1,bank_transfer,INR,2025-12-31 23:59:59
2025-07-31,ACC_0000496,CUST_000406,IN,IN_BANK,Pooja Bhat,mass,2025-07,2025-08-21,21,3562.21,118740.23,3562.21,115178.02,paid_minimum,0,current,0,0.0,1727.67,1,bank_transfer,INR,2025-12-31 23:59:59
2025-08-31,ACC_0000496,CUST_000406,IN,IN_BANK,Pooja Bhat,mass,2025-08,2025-09-21,21,5350.86,178362.11,5350.86,173011.25,overdue,1,1-30 days,0,250.0,2595.17,1,bank_transfer,INR,2025-12-31 23:59:59
2025-09-30,ACC_0000496,CUST_000406,IN,IN_BANK,Pooja Bhat,mass,2025-09,2025-10-21,21,7999.83,266661.13,246962.0,19699.13,paid_partial,0,current,0,0.0,295.49,0,bank_transfer,INR,2025-12-31 23:59:59
2025-10-31,ACC_0000496,CUST_000406,IN,IN_BANK,Pooja Bhat,mass,2025-10,2025-11-21,21,2920.21,97340.24,66422.68,30917.56,paid_partial,0,current,0,0.0,463.76,1,bank_transfer,INR,2025-12-31 23:59:59
2025-11-30,ACC_0000496,CUST_000406,IN,IN_BANK,Pooja Bhat,mass,2025-11,2025-12-21,21,2887.3,96243.33,96243.33,0.0,paid_full,0,current,0,0.0,0.0,1,bank_transfer,INR,2025-12-31 23:59:59
2025-12-31,ACC_0000496,CUST_000406,IN,IN_BANK,Pooja Bhat,mass,2025-12,2026-01-21,21,1431.26,47708.52,1431.26,46277.26,overdue,2,1-30 days,0,250.0,694.16,0,bank_transfer,INR,2025-12-31 23:59:59
2025-01-31,ACC_0000497,CUST_000407,IN,IN_BANK,Pradeep Patel,mass,2025-01,2025-02-21,21,3341.15,111371.52,3341.15,108030.37,overdue,14,1-30 days,0,250.0,1620.46,1,cheque,INR,2025-12-31 23:59:59
2025-02-28,ACC_0000497,CUST_000407,IN,IN_BANK,Pradeep Patel,mass,2025-02,2025-03-21,21,4972.07,165735.73,56749.52,108986.21,paid_partial,0,current,0,0.0,1634.79,0,cheque,INR,2025-12-31 23:59:59
2025-03-31,ACC_0000497,CUST_000407,IN,IN_BANK,Pradeep Patel,mass,2025-03,2025-04-21,21,5292.88,176429.17,176429.17,0.0,paid_full,0,current,0,0.0,0.0,1,cheque,INR,2025-12-31 23:59:59
2025-04-30,ACC_0000497,CUST_000407,IN,IN_BANK,Pradeep Patel,mass,2025-04,2025-05-21,21,3328.54,110951.37,110951.37,0.0,paid_full,0,current,0,0.0,0.0,0,cheque,INR,2025-12-31 23:59:59
2025-05-31,ACC_0000497,CUST_000407,IN,IN_BANK,Pradeep Patel,mass,2025-05,2025-06-21,21,1820.33,60677.75,0.0,60677.75,overdue,26,1-30 days,0,250.0,910.17,1,cheque,INR,2025-12-31 23:59:59
2025-06-30,ACC_0000497,CUST_000407,IN,IN_BANK,Pradeep Patel,mass,2025-06,2025-07-21,21,3351.55,111718.27,3351.55,108366.72,overdue,32,31-60 days,0,250.0,1625.5,0,cheque,INR,2025-12-31 23:59:59
2025-07-31,ACC_0000497,CUST_000407,IN,IN_BANK,Pradeep Patel,mass,2025-07,2025-08-21,21,5359.51,178650.17,5359.51,173290.66,paid_minimum,0,current,0,0.0,2599.36,0,cheque,INR,2025-12-31 23:59:59
2025-08-31,ACC_0000497,CUST_000407,IN,IN_BANK,Pradeep Patel,mass,2025-08,2025-09-21,21,7441.34,248044.83,7441.34,240603.49,paid_minimum,0,current,0,0.0,3609.05,0,cheque,INR,2025-12-31 23:59:59
2025-09-30,ACC_0000497,CUST_000407,IN,IN_BANK,Pradeep Patel,mass,2025-09,2025-10-21,21,8535.93,284531.03,284531.03,0.0,paid_full,0,current,0,0.0,0.0,0,cheque,INR,2025-12-31 23:59:59
2025-10-31,ACC_0000497,CUST_000407,IN,IN_BANK,Pradeep Patel,mass,2025-10,2025-11-21,21,1455.41,48513.54,48513.54,0.0,paid_full,0,current,0,0.0,0.0,1,cheque,INR,2025-12-31 23:59:59
2025-11-30,ACC_0000497,CUST_000407,IN,IN_BANK,Pradeep Patel,mass,2025-11,2025-12-21,21,3751.7,125056.7,125056.7,0.0,paid_full,0,current,0,0.0,0.0,0,cheque,INR,2025-12-31 23:59:59
2025-12-31,ACC_0000497,CUST_000407,IN,IN_BANK,Pradeep Patel,mass,2025-12,2026-01-21,21,1245.08,41502.73,21550.28,19952.45,paid_partial,0,current,0,0.0,299.29,0,cheque,INR,2025-12-31 23:59:59
2025-01-31,ACC_0000498,CUST_000408,IN,IN_BANK,Neha Shah,mass,2025-01,2025-02-21,21,3680.85,122695.0,122695.0,0.0,paid_full,0,current,0,0.0,0.0,1,giro,INR,2025-12-31 23:59:59
2025-02-28,ACC_0000498,CUST_000408,IN,IN_BANK,Neha Shah,mass,2025-02,2025-03-21,21,4528.44,150948.14,74623.21,76324.93,paid_partial,0,current,0,0.0,1144.87,1,giro,INR,2025-12-31 23:59:59
2025-03-31,ACC_0000498,CUST_000408,IN,IN_BANK,Neha Shah,mass,2025-03,2025-04-21,21,3055.5,101850.1,101850.1,0.0,paid_full,0,current,0,0.0,0.0,1,giro,INR,2025-12-31 23:59:59
2025-04-30,ACC_0000498,CUST_000408,IN,IN_BANK,Neha Shah,mass,2025-04,2025-05-21,21,659.64,21988.13,14712.2,7275.93,paid_partial,0,current,0,0.0,109.14,0,giro,INR,2025-12-31 23:59:59
2025-05-31,ACC_0000498,CUST_000408,IN,IN_BANK,Neha Shah,mass,2025-05,2025-06-21,21,732.34,24411.44,12036.27,12375.17,paid_partial,0,current,0,0.0,185.63,0,giro,INR,2025-12-31 23:59:59
2025-06-30,ACC_0000498,CUST_000408,IN,IN_BANK,Neha Shah,mass,2025-06,2025-07-21,21,1288.87,42962.27,1288.87,41673.4,overdue,25,1-30 days,0,250.0,625.1,1,giro,INR,2025-12-31 23:59:59
2025-07-31,ACC_0000498,CUST_000408,IN,IN_BANK,Neha Shah,mass,2025-07,2025-08-21,21,5548.67,184955.77,184955.77,0.0,paid_full,0,current,0,0.0,0.0,1,giro,INR,2025-12-31 23:59:59
2025-08-31,ACC_0000498,CUST_000408,IN,IN_BANK,Neha Shah,mass,2025-08,2025-09-21,21,2020.53,67350.84,67350.84,0.0,paid_full,0,current,0,0.0,0.0,1,giro,INR,2025-12-31 23:59:59
2025-09-30,ACC_0000498,CUST_000408,IN,IN_BANK,Neha Shah,mass,2025-09,2025-10-21,21,2596.59,86552.97,72143.31,14409.66,paid_partial,0,current,0,0.0,216.14,0,giro,INR,2025-12-31 23:59:59
2025-10-31,ACC_0000498,CUST_000408,IN,IN_BANK,Neha Shah,mass,2025-10,2025-11-21,21,2472.99,82433.14,82433.14,0.0,paid_full,0,current,0,0.0,0.0,0,giro,INR,2025-12-31 23:59:59
2025-11-30,ACC_0000498,CUST_000408,IN,IN_BANK,Neha Shah,mass,2025-11,2025-12-21,21,3343.4,111446.71,111446.71,0.0,paid_full,0,current,0,0.0,0.0,1,giro,INR,2025-12-31 23:59:59
2025-12-31,ACC_0000498,CUST_000408,IN,IN_BANK,Neha Shah,mass,2025-12,2026-01-21,21,1445.85,48194.89,43969.53,4225.36,paid_partial,0,current,0,0.0,63.38,1,giro,INR,2025-12-31 23:59:59
2025-01-31,ACC_0000499,CUST_000409,IN,IN_BANK,Vikram Gupta,affluent,2025-01,2025-02-21,21,9672.74,322424.6,322424.6,0.0,paid_full,0,current,0,0.0,0.0,1,cheque,INR,2025-12-31 23:59:59
2025-02-28,ACC_0000499,CUST_000409,IN,IN_BANK,Vikram Gupta,affluent,2025-02,2025-03-21,21,7034.03,234467.68,234467.68,0.0,paid_full,0,current,0,0.0,0.0,1,cheque,INR,2025-12-31 23:59:59
2025-03-31,ACC_0000499,CUST_000409,IN,IN_BANK,Vikram Gupta,affluent,2025-03,2025-04-21,21,6491.63,216387.55,6491.63,209895.92,paid_minimum,0,current,0,0.0,3148.44,1,cheque,INR,2025-12-31 23:59:59
2025-04-30,ACC_0000499,CUST_000409,IN,IN_BANK,Vikram Gupta,affluent,2025-04,2025-05-21,21,9242.38,308079.49,140370.28,167709.21,paid_partial,0,current,0,0.0,2515.64,1,cheque,INR,2025-12-31 23:59:59
2025-05-31,ACC_0000499,CUST_000409,IN,IN_BANK,Vikram Gupta,affluent,2025-05,2025-06-21,21,10246.3,341543.49,230830.38,110713.11,paid_partial,0,current,0,0.0,1660.7,0,cheque,INR,2025-12-31 23:59:59
2025-06-30,ACC_0000499,CUST_000409,IN,IN_BANK,Vikram Gupta,affluent,2025-06,2025-07-21,21,10923.98,364132.7,364132.7,0.0,paid_full,0,current,0,0.0,0.0,0,cheque,INR,2025-12-31 23:59:59
2025-07-31,ACC_0000499,CUST_000409,IN,IN_BANK,Vikram Gupta,affluent,2025-07,2025-08-21,21,3703.23,123440.91,38072.75,85368.16,paid_partial,0,current,0,0.0,1280.52,1,cheque,INR,2025-12-31 23:59:59
2025-08-31,ACC_0000499,CUST_000409,IN,IN_BANK,Vikram Gupta,affluent,2025-08,2025-09-21,21,4928.23,164274.29,4928.23,159346.06,paid_minimum,0,current,0,0.0,2390.19,0,cheque,INR,2025-12-31 23:59:59
2025-09-30,ACC_0000499,CUST_000409,IN,IN_BANK,Vikram Gupta,affluent,2025-09,2025-10-21,21,12021.48,400715.93,400715.93,0.0,paid_full,0,current,0,0.0,0.0,0,cheque,INR,2025-12-31 23:59:59
2025-10-31,ACC_0000499,CUST_000409,IN,IN_BANK,Vikram Gupta,affluent,2025-10,2025-11-21,21,2588.25,86275.0,86275.0,0.0,paid_full,0,current,0,0.0,0.0,1,cheque,INR,2025-12-31 23:59:59
2025-11-30,ACC_0000499,CUST_000409,IN,IN_BANK,Vikram Gupta,affluent,2025-11,2025-12-21,21,9162.03,305400.95,305400.95,0.0,paid_full,0,current,0,0.0,0.0,1,cheque,INR,2025-12-31 23:59:59
2025-12-31,ACC_0000499,CUST_000409,IN,IN_BANK,Vikram Gupta,affluent,2025-12,2026-01-21,21,5351.65,178388.34,69751.84,108636.5,paid_partial,0,current,0,0.0,1629.55,0,cheque,INR,2025-12-31 23:59:59
2025-01-31,ACC_0000500,CUST_000409,IN,IN_BANK,Vikram Gupta,affluent,2025-01,2025-02-21,21,9183.47,306115.66,169439.89,136675.77,paid_partial,0,current,0,0.0,2050.14,1,bank_transfer,INR,2025-12-31 23:59:59
2025-02-28,ACC_0000500,CUST_000409,IN,IN_BANK,Vikram Gupta,affluent,2025-02,2025-03-21,21,8534.51,284483.6,284483.6,0.0,paid_full,0,current,0,0.0,0.0,1,bank_transfer,INR,2025-12-31 23:59:59
2025-03-31,ACC_0000500,CUST_000409,IN,IN_BANK,Vikram Gupta,affluent,2025-03,2025-04-21,21,3060.14,102004.76,102004.76,0.0,paid_full,0,current,0,0.0,0.0,0,bank_transfer,INR,2025-12-31 23:59:59
