spend_month,customer_id,country_code,legal_entity,full_name,customer_segment,total_spend,food_dining,retail_shopping,travel_transport,healthcare,entertainment,utilities,grocery,hotel,fuel,other_spend,transaction_count,avg_txn_amount,top_category,top_merchant,mom_spend_change_pct,currency_code,created_at
2025-03,CUST_000472,IN,IN_BANK,Aditya Nair,mass,66296.74,865.57,25954.97,36436.03,3040.17,0.0,0.0,0.0,0.0,0.0,0.0,4,16574.19,travel_transport,Rapido,10.3699,INR,2025-12-31 23:59:59
2025-04,CUST_000472,IN,IN_BANK,Aditya Nair,mass,23433.89,6874.73,0.0,0.0,9564.36,0.0,0.0,0.0,0.0,6994.8,0.0,5,4686.78,healthcare,Max Healthcare,-0.6465,INR,2025-12-31 23:59:59
2025-05,CUST_000472,IN,IN_BANK,Aditya Nair,mass,22655.25,2603.2,10160.71,0.0,0.0,0.0,0.0,9891.34,0.0,0.0,0.0,3,7551.75,retail_shopping,H&M India,-0.0332,INR,2025-12-31 23:59:59
2025-06,CUST_000472,IN,IN_BANK,Aditya Nair,mass,14048.8,0.0,0.0,14048.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,14048.8,travel_transport,Rapido,-0.3799,INR,2025-12-31 23:59:59
2025-07,CUST_000472,IN,IN_BANK,Aditya Nair,mass,111662.38,5677.64,67934.98,0.0,16018.27,0.0,0.0,22031.49,0.0,0.0,0.0,8,13957.8,retail_shopping,Myntra,6.9482,INR,2025-12-31 23:59:59
2025-08,CUST_000472,IN,IN_BANK,Aditya Nair,mass,41953.71,3467.83,10870.75,0.0,0.0,11328.97,0.0,9754.26,0.0,0.0,6531.9,5,8390.74,entertainment,INOX Leisure,-0.6243,INR,2025-12-31 23:59:59
2025-09,CUST_000472,IN,IN_BANK,Aditya Nair,mass,54988.1,3335.74,0.0,27187.9,0.0,8910.99,12395.32,0.0,0.0,0.0,3158.15,5,10997.62,travel_transport,Air India,0.3107,INR,2025-12-31 23:59:59
2025-10,CUST_000472,IN,IN_BANK,Aditya Nair,mass,46435.3,852.08,7316.92,38266.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,15478.43,travel_transport,Booking.com,-0.1555,INR,2025-12-31 23:59:59
2025-11,CUST_000472,IN,IN_BANK,Aditya Nair,mass,85340.56,0.0,63593.21,21747.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,28446.85,retail_shopping,H&M India,0.8378,INR,2025-12-31 23:59:59
2025-12,CUST_000472,IN,IN_BANK,Aditya Nair,mass,119209.25,8289.29,52119.18,0.0,0.0,0.0,0.0,0.0,58800.78,0.0,0.0,6,19868.21,hotel,H&M India,0.3969,INR,2025-12-31 23:59:59
2025-01,CUST_000473,IN,IN_BANK,Pradeep Kumar,mass,54843.14,0.0,23334.01,31509.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,27421.57,travel_transport,Air India,0.0,INR,2025-12-31 23:59:59
2025-02,CUST_000473,IN,IN_BANK,Pradeep Kumar,mass,118115.61,526.98,27682.09,61255.15,15174.27,0.0,13477.12,0.0,0.0,0.0,0.0,7,16873.66,travel_transport,Ola,1.1537,INR,2025-12-31 23:59:59
2025-03,CUST_000473,IN,IN_BANK,Pradeep Kumar,mass,90367.06,4521.5,0.0,44038.46,34811.48,6995.62,0.0,0.0,0.0,0.0,0.0,6,15061.18,travel_transport,Ola,-0.2349,INR,2025-12-31 23:59:59
2025-04,CUST_000473,IN,IN_BANK,Pradeep Kumar,mass,98060.86,4730.21,44412.63,43795.56,0.0,5122.46,0.0,0.0,0.0,0.0,0.0,5,19612.17,retail_shopping,Air India,0.0851,INR,2025-12-31 23:59:59
2025-05,CUST_000473,IN,IN_BANK,Pradeep Kumar,mass,22542.29,4634.47,0.0,0.0,0.0,0.0,0.0,17907.82,0.0,0.0,0.0,3,7514.1,grocery,Big Bazaar,-0.7701,INR,2025-12-31 23:59:59
2025-06,CUST_000473,IN,IN_BANK,Pradeep Kumar,mass,57320.93,6747.59,0.0,0.0,0.0,0.0,0.0,0.0,50573.34,0.0,0.0,3,19106.98,hotel,OYO Hotels,1.5428,INR,2025-12-31 23:59:59
2025-07,CUST_000473,IN,IN_BANK,Pradeep Kumar,mass,55295.74,4933.92,5768.05,41377.1,0.0,0.0,0.0,0.0,0.0,0.0,3216.67,5,11059.15,travel_transport,IndiGo,-0.0353,INR,2025-12-31 23:59:59
2025-08,CUST_000473,IN,IN_BANK,Pradeep Kumar,mass,102141.43,0.0,15634.21,36496.1,0.0,6512.9,11114.61,3956.84,28426.77,0.0,0.0,6,17023.57,travel_transport,IRCTC,0.8472,INR,2025-12-31 23:59:59
2025-09,CUST_000473,IN,IN_BANK,Pradeep Kumar,mass,83319.37,3120.63,0.0,10134.95,52345.77,0.0,17718.02,0.0,0.0,0.0,0.0,5,16663.87,healthcare,Max Healthcare,-0.1843,INR,2025-12-31 23:59:59
2025-10,CUST_000473,IN,IN_BANK,Pradeep Kumar,mass,227867.46,0.0,50791.79,153167.52,23908.15,0.0,0.0,0.0,0.0,0.0,0.0,7,32552.49,travel_transport,Rapido,1.7349,INR,2025-12-31 23:59:59
2025-11,CUST_000473,IN,IN_BANK,Pradeep Kumar,mass,37906.84,4942.31,8675.58,0.0,0.0,0.0,0.0,24288.95,0.0,0.0,0.0,7,5415.26,grocery,Reliance Fresh,-0.8336,INR,2025-12-31 23:59:59
2025-12,CUST_000473,IN,IN_BANK,Pradeep Kumar,mass,124654.96,0.0,37995.41,71976.14,0.0,0.0,0.0,14683.41,0.0,0.0,0.0,5,24930.99,travel_transport,IRCTC,2.2885,INR,2025-12-31 23:59:59
2025-01,CUST_000474,IN,IN_BANK,Rohan Nair,premium,302670.31,26100.18,34810.17,139689.2,47653.88,7294.05,3533.63,22345.37,0.0,2988.84,18254.99,27,11210.01,travel_transport,IRCTC,0.0,INR,2025-12-31 23:59:59
2025-02,CUST_000474,IN,IN_BANK,Rohan Nair,premium,346975.76,22214.62,78359.01,108916.27,17557.08,19631.83,25849.53,14594.88,54536.1,5316.44,0.0,23,15085.9,travel_transport,H&M India,0.1464,INR,2025-12-31 23:59:59
2025-03,CUST_000474,IN,IN_BANK,Rohan Nair,premium,260530.65,6489.76,146722.34,47227.23,14562.77,18426.69,0.0,27101.86,0.0,0.0,0.0,19,13712.14,retail_shopping,Flipkart,-0.2491,INR,2025-12-31 23:59:59
2025-04,CUST_000474,IN,IN_BANK,Rohan Nair,premium,304456.53,26934.62,130916.71,44722.49,51218.74,21860.58,4740.32,21541.58,0.0,2521.49,0.0,27,11276.17,retail_shopping,H&M India,0.1686,INR,2025-12-31 23:59:59
2025-05,CUST_000474,IN,IN_BANK,Rohan Nair,premium,323306.14,26130.98,141310.77,74792.48,15884.17,18023.32,19538.92,12424.26,0.0,15201.24,0.0,31,10429.23,retail_shopping,Myntra,0.0619,INR,2025-12-31 23:59:59
2025-06,CUST_000474,IN,IN_BANK,Rohan Nair,premium,480490.45,5846.53,179535.01,127806.62,85501.32,2223.06,14727.27,47600.39,15252.06,1998.19,0.0,29,16568.64,retail_shopping,IRCTC,0.4862,INR,2025-12-31 23:59:59
2025-07,CUST_000474,IN,IN_BANK,Rohan Nair,premium,312716.75,8026.36,83110.83,129544.81,14228.21,11668.98,26147.52,12629.26,0.0,25006.79,2353.99,24,13029.86,travel_transport,IndiGo,-0.3492,INR,2025-12-31 23:59:59
2025-08,CUST_000474,IN,IN_BANK,Rohan Nair,premium,294066.24,22270.72,55523.04,119905.32,26091.48,8890.94,6446.35,8485.68,46452.71,0.0,0.0,18,16337.01,travel_transport,IRCTC,-0.0596,INR,2025-12-31 23:59:59
2025-09,CUST_000474,IN,IN_BANK,Rohan Nair,premium,321424.45,16265.2,167549.5,60423.75,0.0,7956.69,25837.78,21990.24,21401.29,0.0,0.0,23,13974.98,retail_shopping,H&M India,0.093,INR,2025-12-31 23:59:59
2025-10,CUST_000474,IN,IN_BANK,Rohan Nair,premium,200375.89,8049.6,69152.68,47793.14,0.0,14956.07,13776.04,36672.69,0.0,9975.67,0.0,17,11786.82,retail_shopping,Rapido,-0.3766,INR,2025-12-31 23:59:59
2025-11,CUST_000474,IN,IN_BANK,Rohan Nair,premium,252631.59,33577.11,40257.96,104088.5,16255.29,8676.1,0.0,43856.37,0.0,5920.26,0.0,22,11483.25,travel_transport,Rapido,0.2608,INR,2025-12-31 23:59:59
2025-12,CUST_000474,IN,IN_BANK,Rohan Nair,premium,383647.78,9250.97,116218.75,92731.91,52366.44,0.0,20155.26,16628.91,64597.16,11698.38,0.0,26,14755.68,retail_shopping,OYO Hotels,0.5186,INR,2025-12-31 23:59:59
2025-01,CUST_000475,IN,IN_BANK,Rohan Gupta,affluent,468443.75,2090.14,67655.0,161710.98,41586.91,10835.18,18609.67,30368.4,135587.47,0.0,0.0,19,24654.93,travel_transport,Agoda,0.0,INR,2025-12-31 23:59:59
2025-02,CUST_000475,IN,IN_BANK,Rohan Gupta,affluent,453623.15,8081.46,180794.65,136036.97,23670.91,12917.3,24116.2,17714.39,46184.73,0.0,4106.54,28,16200.83,retail_shopping,Flipkart,-0.0316,INR,2025-12-31 23:59:59
2025-03,CUST_000475,IN,IN_BANK,Rohan Gupta,affluent,344973.14,8531.12,70881.26,190517.19,0.0,31718.06,8568.66,34038.84,0.0,0.0,718.01,29,11895.63,travel_transport,IRCTC,-0.2395,INR,2025-12-31 23:59:59
2025-04,CUST_000475,IN,IN_BANK,Rohan Gupta,affluent,433048.06,12926.62,227186.62,130667.37,0.0,0.0,0.0,0.0,41178.38,0.0,21089.07,25,17321.92,retail_shopping,Myntra,0.2553,INR,2025-12-31 23:59:59
2025-05,CUST_000475,IN,IN_BANK,Rohan Gupta,affluent,316909.67,17770.54,167477.87,17342.14,38015.43,0.0,11336.28,14077.28,43229.53,7660.6,0.0,24,13204.57,retail_shopping,Myntra,-0.2682,INR,2025-12-31 23:59:59
2025-06,CUST_000475,IN,IN_BANK,Rohan Gupta,affluent,149850.12,15681.5,60408.16,14746.11,2339.3,0.0,25153.36,17503.52,0.0,0.0,14018.17,17,8814.71,retail_shopping,Nykaa,-0.5272,INR,2025-12-31 23:59:59
2025-07,CUST_000475,IN,IN_BANK,Rohan Gupta,affluent,174700.63,11523.03,3978.02,52506.48,47191.33,6259.08,5597.35,18532.68,29112.66,0.0,0.0,16,10918.79,travel_transport,Air India,0.1658,INR,2025-12-31 23:59:59
2025-08,CUST_000475,IN,IN_BANK,Rohan Gupta,affluent,314717.16,15122.34,162586.19,71510.21,0.0,17058.7,20556.18,15401.14,0.0,12482.4,0.0,23,13683.35,retail_shopping,Flipkart,0.8015,INR,2025-12-31 23:59:59
2025-09,CUST_000475,IN,IN_BANK,Rohan Gupta,affluent,331556.06,6772.63,103238.21,162483.47,0.0,9530.86,32533.57,10968.25,0.0,6029.07,0.0,18,18419.78,travel_transport,IRCTC,0.0535,INR,2025-12-31 23:59:59
2025-10,CUST_000475,IN,IN_BANK,Rohan Gupta,affluent,217010.6,4664.93,59817.46,75745.55,14361.95,17418.45,9229.48,12198.65,15924.38,2565.38,5084.37,19,11421.61,travel_transport,Air India,-0.3455,INR,2025-12-31 23:59:59
2025-11,CUST_000475,IN,IN_BANK,Rohan Gupta,affluent,480018.67,11114.9,94509.0,228047.41,21192.74,9324.88,19033.42,26276.15,55344.8,12703.09,2472.28,28,17143.52,travel_transport,Ola,1.212,INR,2025-12-31 23:59:59
2025-12,CUST_000475,IN,IN_BANK,Rohan Gupta,affluent,309056.7,20992.97,95670.44,46333.06,0.0,24561.04,33417.87,63567.92,18976.64,0.0,5536.76,27,11446.54,retail_shopping,Myntra,-0.3562,INR,2025-12-31 23:59:59
2025-01,CUST_000476,IN,IN_BANK,Vivek Kumar,mass,70032.74,0.0,33578.82,0.0,0.0,2978.5,21544.63,11930.79,0.0,0.0,0.0,6,11672.12,retail_shopping,Flipkart,0.0,INR,2025-12-31 23:59:59
2025-02,CUST_000476,IN,IN_BANK,Vivek Kumar,mass,54887.76,2521.19,0.0,47397.86,0.0,0.0,0.0,0.0,0.0,4968.71,0.0,4,13721.94,travel_transport,IRCTC,-0.2163,INR,2025-12-31 23:59:59
2025-03,CUST_000476,IN,IN_BANK,Vivek Kumar,mass,89217.97,3303.55,11879.5,0.0,25000.14,9952.63,0.0,0.0,39082.15,0.0,0.0,5,17843.59,hotel,Taj Hotels,0.6255,INR,2025-12-31 23:59:59
2025-04,CUST_000476,IN,IN_BANK,Vivek Kumar,mass,102358.08,1983.48,52803.67,33123.8,7411.35,3822.21,0.0,0.0,0.0,3213.57,0.0,7,14622.58,retail_shopping,Myntra,0.1473,INR,2025-12-31 23:59:59
2025-05,CUST_000476,IN,IN_BANK,Vivek Kumar,mass,85054.09,0.0,21392.0,8936.4,28876.53,6570.06,0.0,0.0,19279.1,0.0,0.0,6,14175.68,healthcare,Flipkart,-0.1691,INR,2025-12-31 23:59:59
2025-06,CUST_000476,IN,IN_BANK,Vivek Kumar,mass,15051.87,6831.88,0.0,0.0,8219.99,0.0,0.0,0.0,0.0,0.0,0.0,3,5017.29,healthcare,Max Healthcare,-0.823,INR,2025-12-31 23:59:59
2025-07,CUST_000476,IN,IN_BANK,Vivek Kumar,mass,101620.39,3281.26,0.0,96934.78,0.0,0.0,0.0,1404.35,0.0,0.0,0.0,6,16936.73,travel_transport,IRCTC,5.7513,INR,2025-12-31 23:59:59
2025-08,CUST_000476,IN,IN_BANK,Vivek Kumar,mass,48316.55,4710.54,0.0,38618.76,0.0,0.0,0.0,0.0,0.0,4987.25,0.0,5,9663.31,travel_transport,Rapido,-0.5245,INR,2025-12-31 23:59:59
2025-09,CUST_000476,IN,IN_BANK,Vivek Kumar,mass,52763.09,1256.69,0.0,47825.22,0.0,0.0,0.0,0.0,0.0,0.0,3681.18,4,13190.77,travel_transport,Ola,0.092,INR,2025-12-31 23:59:59
2025-10,CUST_000476,IN,IN_BANK,Vivek Kumar,mass,8656.69,0.0,0.0,0.0,0.0,3632.22,0.0,0.0,0.0,0.0,5024.47,2,4328.34,other,DMart,-0.8359,INR,2025-12-31 23:59:59
2025-11,CUST_000476,IN,IN_BANK,Vivek Kumar,mass,86610.62,3463.54,31156.6,33723.21,0.0,0.0,0.0,9502.52,0.0,0.0,8764.75,5,17322.12,travel_transport,Rapido,9.0051,INR,2025-12-31 23:59:59
2025-12,CUST_000476,IN,IN_BANK,Vivek Kumar,mass,84042.42,7563.53,27652.62,36657.49,0.0,0.0,0.0,12168.78,0.0,0.0,0.0,5,16808.48,travel_transport,Sephora Singapore,-0.0297,INR,2025-12-31 23:59:59
2025-01,CUST_000477,IN,IN_BANK,Pooja Pillai,premium,206348.55,15380.86,63395.01,68629.52,16547.06,646.2,15157.28,16046.48,0.0,0.0,10546.14,22,9379.48,travel_transport,Air India,0.0,INR,2025-12-31 23:59:59
2025-02,CUST_000477,IN,IN_BANK,Pooja Pillai,premium,349133.96,16496.32,133098.57,90504.49,60560.66,4181.32,4495.33,33550.51,0.0,6246.76,0.0,26,13428.23,retail_shopping,IRCTC,0.692,INR,2025-12-31 23:59:59
2025-03,CUST_000477,IN,IN_BANK,Pooja Pillai,premium,372448.22,14976.65,124271.1,122779.25,46299.0,9671.88,0.0,43059.55,0.0,11390.79,0.0,29,12843.04,retail_shopping,Rapido,0.0668,INR,2025-12-31 23:59:59
2025-04,CUST_000477,IN,IN_BANK,Pooja Pillai,premium,176480.21,14351.51,99650.59,10348.76,0.0,0.0,25083.69,16525.44,0.0,3352.47,7167.75,21,8403.82,retail_shopping,Myntra,-0.5262,INR,2025-12-31 23:59:59
2025-05,CUST_000477,IN,IN_BANK,Pooja Pillai,premium,446105.97,26261.82,88889.7,91355.35,26013.07,3979.9,20359.28,97158.12,73285.81,18802.92,0.0,38,11739.63,grocery,Nykaa,1.5278,INR,2025-12-31 23:59:59
2025-06,CUST_000477,IN,IN_BANK,Pooja Pillai,premium,387893.45,7415.32,71982.14,189050.5,28326.25,0.0,15086.17,26753.31,41012.63,0.0,8267.13,19,20415.44,travel_transport,IndiGo,-0.1305,INR,2025-12-31 23:59:59
2025-07,CUST_000477,IN,IN_BANK,Pooja Pillai,premium,289820.23,18602.5,69491.87,123028.55,1416.74,19647.72,28174.82,17975.08,0.0,11482.95,0.0,26,11146.93,travel_transport,Ola,-0.2528,INR,2025-12-31 23:59:59
2025-08,CUST_000477,IN,IN_BANK,Pooja Pillai,premium,557676.73,24320.28,223610.47,153027.15,25715.69,5204.99,30757.06,56467.67,30456.0,8117.42,0.0,33,16899.29,retail_shopping,Myntra,0.9242,INR,2025-12-31 23:59:59
2025-09,CUST_000477,IN,IN_BANK,Pooja Pillai,premium,358557.04,26238.99,144354.61,74383.47,13880.65,0.0,19505.43,39918.04,29776.09,3714.95,6784.81,30,11951.9,retail_shopping,Ola,-0.3571,INR,2025-12-31 23:59:59
2025-10,CUST_000477,IN,IN_BANK,Pooja Pillai,premium,329719.23,30063.09,41093.81,57985.8,49000.1,0.0,52104.56,55222.15,41774.52,0.0,2475.2,30,10990.64,travel_transport,Taj Hotels,-0.0804,INR,2025-12-31 23:59:59
2025-11,CUST_000477,IN,IN_BANK,Pooja Pillai,premium,370357.48,16176.94,98788.54,75545.94,47149.18,7894.39,28508.43,8635.06,84734.49,2924.51,0.0,25,14814.3,retail_shopping,Air India,0.1233,INR,2025-12-31 23:59:59
2025-12,CUST_000477,IN,IN_BANK,Pooja Pillai,premium,251430.49,11473.24,85671.32,38035.37,0.0,21261.64,11884.9,26035.7,45109.64,0.0,11958.68,19,13233.18,retail_shopping,Nykaa,-0.3211,INR,2025-12-31 23:59:59
2025-01,CUST_000478,IN,IN_BANK,Meera Nair,mass,62479.62,4028.58,58451.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,20826.54,retail_shopping,H&M India,0.0,INR,2025-12-31 23:59:59
2025-02,CUST_000478,IN,IN_BANK,Meera Nair,mass,29458.02,0.0,0.0,0.0,0.0,5414.6,6237.23,11426.07,0.0,6380.12,0.0,4,7364.5,grocery,Reliance Fresh,-0.5285,INR,2025-12-31 23:59:59
2025-03,CUST_000478,IN,IN_BANK,Meera Nair,mass,105125.64,3688.03,0.0,54946.36,0.0,11888.23,0.0,0.0,34603.02,0.0,0.0,6,17520.94,travel_transport,Netflix,2.5687,INR,2025-12-31 23:59:59
2025-04,CUST_000478,IN,IN_BANK,Meera Nair,mass,35456.35,0.0,32237.84,0.0,0.0,0.0,3218.51,0.0,0.0,0.0,0.0,3,11818.78,retail_shopping,Amazon,-0.6627,INR,2025-12-31 23:59:59
2025-05,CUST_000478,IN,IN_BANK,Meera Nair,mass,132807.27,6788.6,35470.02,54393.87,0.0,0.0,0.0,12361.59,19834.71,3958.48,0.0,9,14756.36,travel_transport,Flipkart,2.7457,INR,2025-12-31 23:59:59
2025-06,CUST_000478,IN,IN_BANK,Meera Nair,mass,117291.54,0.0,46495.84,62630.14,0.0,8165.56,0.0,0.0,0.0,0.0,0.0,7,16755.93,travel_transport,H&M India,-0.1168,INR,2025-12-31 23:59:59
2025-07,CUST_000478,IN,IN_BANK,Meera Nair,mass,61594.06,0.0,0.0,19385.39,22159.42,0.0,13869.01,6180.24,0.0,0.0,0.0,4,15398.52,healthcare,Max Healthcare,-0.4749,INR,2025-12-31 23:59:59
2025-08,CUST_000478,IN,IN_BANK,Meera Nair,mass,91136.04,0.0,6485.08,35853.45,0.0,0.0,25060.38,18050.48,0.0,5686.65,0.0,6,15189.34,travel_transport,Air India,0.4796,INR,2025-12-31 23:59:59
2025-09,CUST_000478,IN,IN_BANK,Meera Nair,mass,35702.14,1172.65,0.0,0.0,0.0,18786.07,0.0,0.0,15743.42,0.0,0.0,4,8925.54,entertainment,OYO Hotels,-0.6083,INR,2025-12-31 23:59:59
2025-10,CUST_000478,IN,IN_BANK,Meera Nair,mass,89783.48,4465.06,0.0,85318.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,29927.83,travel_transport,IRCTC,1.5148,INR,2025-12-31 23:59:59
2025-11,CUST_000478,IN,IN_BANK,Meera Nair,mass,125880.36,9133.65,0.0,92052.5,10170.0,0.0,0.0,9731.35,0.0,0.0,4792.86,7,17982.91,travel_transport,IRCTC,0.402,INR,2025-12-31 23:59:59
2025-12,CUST_000478,IN,IN_BANK,Meera Nair,mass,50427.12,4159.06,24667.38,14835.17,0.0,0.0,6765.51,0.0,0.0,0.0,0.0,4,12606.78,retail_shopping,H&M India,-0.5994,INR,2025-12-31 23:59:59
2025-01,CUST_000479,IN,IN_BANK,Lakshmi Shah,premium,362860.21,26414.9,60733.09,161646.0,40374.24,9085.09,43232.42,21374.47,0.0,0.0,0.0,26,13956.16,travel_transport,Ola,0.0,INR,2025-12-31 23:59:59
2025-02,CUST_000479,IN,IN_BANK,Lakshmi Shah,premium,250367.72,17331.9,32087.02,90207.49,7878.29,2310.88,0.0,31846.41,61523.98,0.0,7181.75,18,13909.32,travel_transport,Taj Hotels,-0.31,INR,2025-12-31 23:59:59
2025-03,CUST_000479,IN,IN_BANK,Lakshmi Shah,premium,328602.99,16191.99,140421.55,113360.02,0.0,9587.77,25656.01,23385.65,0.0,0.0,0.0,23,14287.09,retail_shopping,H&M India,0.3125,INR,2025-12-31 23:59:59
2025-04,CUST_000479,IN,IN_BANK,Lakshmi Shah,premium,236924.74,13018.03,83155.16,95018.16,0.0,19364.53,7414.12,16909.06,0.0,2045.68,0.0,15,15794.98,travel_transport,Nykaa,-0.279,INR,2025-12-31 23:59:59
2025-05,CUST_000479,IN,IN_BANK,Lakshmi Shah,premium,325871.74,13122.87,140274.02,89564.53,23873.83,4244.23,27733.01,27059.25,0.0,0.0,0.0,21,15517.7,retail_shopping,Flipkart,0.3754,INR,2025-12-31 23:59:59
2025-06,CUST_000479,IN,IN_BANK,Lakshmi Shah,premium,351694.06,13610.54,74990.86,147834.6,0.0,8331.83,0.0,4235.29,102690.94,0.0,0.0,21,16747.34,travel_transport,Taj Hotels,0.0792,INR,2025-12-31 23:59:59
2025-07,CUST_000479,IN,IN_BANK,Lakshmi Shah,premium,191440.06,16756.72,51590.24,45116.19,24642.36,8463.73,28067.03,7605.52,0.0,9198.27,0.0,19,10075.79,retail_shopping,IndiGo,-0.4557,INR,2025-12-31 23:59:59
2025-08,CUST_000479,IN,IN_BANK,Lakshmi Shah,premium,292864.26,8698.49,43709.74,80019.47,30671.03,7473.57,0.0,17800.13,91292.65,3907.81,9291.37,19,15413.91,hotel,Ola,0.5298,INR,2025-12-31 23:59:59
2025-09,CUST_000479,IN,IN_BANK,Lakshmi Shah,premium,492773.59,17871.33,108661.28,53920.16,24068.07,14225.31,46636.42,16449.11,203992.79,6949.12,0.0,29,16992.19,hotel,OYO Hotels,0.6826,INR,2025-12-31 23:59:59
2025-10,CUST_000479,IN,IN_BANK,Lakshmi Shah,premium,423587.98,21649.69,121591.59,106296.71,0.0,28732.16,37553.4,17585.56,71563.05,11657.69,6958.13,31,13664.13,retail_shopping,Taj Hotels,-0.1404,INR,2025-12-31 23:59:59
2025-11,CUST_000479,IN,IN_BANK,Lakshmi Shah,premium,227021.27,5260.65,63139.4,54765.23,28267.73,2976.75,11297.33,24614.94,20503.77,7732.68,8462.79,20,11351.06,retail_shopping,Ola,-0.4641,INR,2025-12-31 23:59:59
2025-12,CUST_000479,IN,IN_BANK,Lakshmi Shah,premium,154661.09,6243.47,0.0,35354.5,0.0,12272.59,37930.64,16745.47,39152.64,0.0,6961.78,20,7733.05,hotel,IRCTC,-0.3187,INR,2025-12-31 23:59:59
2025-01,CUST_000480,IN,IN_BANK,Rohit Rao,mass,21925.88,0.0,10883.88,0.0,0.0,11042.0,0.0,0.0,0.0,0.0,0.0,2,10962.94,entertainment,INOX Leisure,0.0,INR,2025-12-31 23:59:59
2025-02,CUST_000480,IN,IN_BANK,Rohit Rao,mass,84045.3,2855.96,9577.98,33627.26,21844.77,0.0,7187.32,0.0,0.0,8952.01,0.0,6,14007.55,travel_transport,Rapido,2.8332,INR,2025-12-31 23:59:59
2025-03,CUST_000480,IN,IN_BANK,Rohit Rao,mass,115316.27,2169.35,14401.42,47102.91,0.0,9811.44,0.0,0.0,41831.15,0.0,0.0,5,23063.25,travel_transport,Rapido,0.3721,INR,2025-12-31 23:59:59
2025-04,CUST_000480,IN,IN_BANK,Rohit Rao,mass,82400.59,4292.72,0.0,71683.09,6424.78,0.0,0.0,0.0,0.0,0.0,0.0,4,20600.15,travel_transport,Air India,-0.2854,INR,2025-12-31 23:59:59
2025-05,CUST_000480,IN,IN_BANK,Rohit Rao,mass,8808.51,6917.7,0.0,0.0,0.0,1890.81,0.0,0.0,0.0,0.0,0.0,3,2936.17,food_dining,Haldiram's,-0.8931,INR,2025-12-31 23:59:59
2025-06,CUST_000480,IN,IN_BANK,Rohit Rao,mass,107325.21,2213.22,66364.19,14416.28,0.0,1015.28,0.0,23316.24,0.0,0.0,0.0,7,15332.17,retail_shopping,Flipkart,11.1843,INR,2025-12-31 23:59:59
2025-07,CUST_000480,IN,IN_BANK,Rohit Rao,mass,89445.95,0.0,70668.68,0.0,0.0,0.0,16924.48,1852.79,0.0,0.0,0.0,5,17889.19,retail_shopping,Nykaa,-0.1666,INR,2025-12-31 23:59:59
2025-08,CUST_000480,IN,IN_BANK,Rohit Rao,mass,61527.34,5818.43,27749.0,0.0,19798.28,0.0,0.0,0.0,0.0,8161.63,0.0,6,10254.56,retail_shopping,Myntra,-0.3121,INR,2025-12-31 23:59:59
2025-09,CUST_000480,IN,IN_BANK,Rohit Rao,mass,74681.35,0.0,29217.49,10490.61,0.0,0.0,20719.01,14254.24,0.0,0.0,0.0,5,14936.27,retail_shopping,Nykaa,0.2138,INR,2025-12-31 23:59:59
2025-10,CUST_000480,IN,IN_BANK,Rohit Rao,mass,50517.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45470.31,5046.89,0.0,2,25258.6,hotel,OYO Hotels,-0.3236,INR,2025-12-31 23:59:59
2025-11,CUST_000480,IN,IN_BANK,Rohit Rao,mass,57657.13,4127.92,33753.09,15154.81,0.0,0.0,0.0,0.0,0.0,0.0,4621.31,5,11531.43,retail_shopping,H&M India,0.1413,INR,2025-12-31 23:59:59
2025-12,CUST_000480,IN,IN_BANK,Rohit Rao,mass,57242.6,3841.19,34874.03,7349.75,0.0,0.0,0.0,11177.63,0.0,0.0,0.0,5,11448.52,retail_shopping,Amazon,-0.0072,INR,2025-12-31 23:59:59
2025-01,CUST_000481,IN,IN_BANK,Shreya Patel,affluent,212562.71,8861.14,31827.22,94524.75,0.0,12459.62,17383.73,0.0,47506.25,0.0,0.0,14,15183.05,travel_transport,Air India,0.0,INR,2025-12-31 23:59:59
2025-02,CUST_000481,IN,IN_BANK,Shreya Patel,affluent,400632.9,23652.18,103575.72,134667.07,66460.34,13538.84,45148.67,9576.97,0.0,4013.11,0.0,33,12140.39,travel_transport,IndiGo,0.8848,INR,2025-12-31 23:59:59
2025-03,CUST_000481,IN,IN_BANK,Shreya Patel,affluent,342824.52,16599.85,115504.48,135333.68,0.0,14464.89,32213.47,28708.15,0.0,0.0,0.0,19,18043.4,travel_transport,Myntra,-0.1443,INR,2025-12-31 23:59:59
2025-04,CUST_000481,IN,IN_BANK,Shreya Patel,affluent,240074.48,19112.21,66942.9,39231.47,2170.99,26377.92,15257.46,0.0,70981.53,0.0,0.0,19,12635.5,hotel,Agoda,-0.2997,INR,2025-12-31 23:59:59
2025-05,CUST_000481,IN,IN_BANK,Shreya Patel,affluent,394423.6,28265.64,53351.89,260481.12,8405.84,0.0,15331.36,5504.37,18996.0,4087.38,0.0,24,16434.32,travel_transport,Air India,0.6429,INR,2025-12-31 23:59:59
