card_id,account_id,card_number_hash,expiration_date,cvv_hash,issued_date,status,created_at
CARD_000643,ACC_000643,5E4EF27C3DC8C01E,2028-09-25,0FD298C8,2024-11-20,active,2024-06-27 22:31:06.855679
CARD_000644,ACC_000644,FFEC80B08EFC0FF0,2028-10-28,4AC66EFA,2024-05-20,active,2024-06-25 20:57:22.962103
CARD_000645,ACC_000645,BFA5E151BA61A86E,2029-12-19,AD745A76,2024-08-09,active,2024-06-28 09:26:51.456691
CARD_000646,ACC_000646,1375CB54A339CDE9,2026-04-07,8B70F21B,2024-04-24,active,2024-03-10 06:40:06.988276
CARD_000647,ACC_000647,464E9891D23B0FC6,2027-11-25,DD3EA48C,2024-09-01,inactive,2024-01-22 19:15:52.880450
CARD_000648,ACC_000648,FEDE1EB6B71382E6,2026-12-28,EAECF770,2024-02-17,active,2024-03-09 12:08:45.067670
CARD_000649,ACC_000649,645D61D4D96B943F,2029-05-18,FD674FD9,2024-01-25,active,2026-01-26 02:28:48.714132
CARD_000650,ACC_000650,69D63A4470E89E95,2026-04-09,E9F116D2,2024-05-16,active,2025-10-11 19:45:16.402502
CARD_000651,ACC_000651,DA4652AED86113DB,2026-03-14,E42C81D3,2024-06-07,active,2024-05-19 02:39:17.791616
CARD_000652,ACC_000652,728AC8837BF2BB0A,2030-01-02,186AA40B,2024-05-25,active,2025-03-18 17:34:39.268617
CARD_000653,ACC_000653,B3F0CFCB9B777008,2029-01-20,4C5A827F,2024-11-19,active,2024-11-11 01:19:12.190018
CARD_000654,ACC_000654,235F625FE3A0597B,2027-06-22,7214EA6E,2024-10-18,active,2024-02-01 17:34:08.527460
CARD_000655,ACC_000655,50875FF6AFAFCD98,2029-12-21,1B9D0129,2024-09-27,active,2025-08-16 03:22:25.222647
CARD_000656,ACC_000656,3090FAA5B91B6CF4,2029-07-23,B876F8F0,2025-01-14,active,2025-08-31 20:40:06.716973
CARD_000657,ACC_000657,589F97FB3A72E4B4,2029-12-30,BF9A96AB,2024-10-25,active,2024-03-25 17:32:12.024793
CARD_000658,ACC_000658,B7B496CE6FEE8BE1,2029-09-10,EC634ED5,2024-10-29,active,2024-09-12 10:31:50.034875
CARD_000659,ACC_000659,479C625634314737,2029-06-28,F4AC37D8,2024-01-14,active,2024-11-17 00:24:40.451468
CARD_000660,ACC_000660,21720F923F719572,2029-05-13,BA100F5C,2024-04-24,active,2026-01-27 17:36:42.912390
CARD_000661,ACC_000661,A81F78CA28ED7988,2027-06-12,5B15A7E6,2024-11-08,inactive,2025-01-11 00:18:56.342414
CARD_000662,ACC_000662,A00006D0504A74BA,2029-09-22,79B9BB26,2024-03-17,active,2024-12-29 04:58:26.263983
CARD_000663,ACC_000663,ECDB470BC4E54817,2029-01-29,842EB1ED,2024-04-04,active,2025-02-16 23:10:26.866802
CARD_000664,ACC_000664,C2521E7396D319A1,2026-05-11,826BE012,2024-02-14,active,2024-05-13 14:25:59.341727
CARD_000665,ACC_000665,306CC332D98CE620,2029-08-12,4C28919E,2024-12-05,inactive,2026-01-23 19:11:46.262614
CARD_000666,ACC_000666,60B93746EF187F5F,2027-04-29,117EFB26,2024-10-31,active,2024-11-25 18:32:45.497334
CARD_000667,ACC_000667,A66628685B1EA663,2029-05-25,25063BA4,2025-02-14,active,2025-09-02 00:54:57.620038
CARD_000668,ACC_000668,D9D038F4F28A91B3,2028-03-14,EB2917C8,2024-05-29,active,2025-01-20 17:09:46.405724
CARD_000669,ACC_000669,736B709EF377618E,2027-12-03,D577D946,2024-10-23,active,2025-07-27 18:29:13.111706
CARD_000670,ACC_000670,5656943F46B56ACC,2028-12-31,F5185D8C,2024-09-11,inactive,2025-02-22 07:44:46.752631
CARD_000671,ACC_000671,2536A85188EE2694,2028-05-25,FA626DEF,2024-03-28,active,2025-01-29 09:12:19.605385
CARD_000672,ACC_000672,059BA284F72817A7,2027-06-03,24D3065D,2025-02-03,active,2025-03-08 11:03:13.626146
CARD_000673,ACC_000673,C5B3025C1076C87B,2026-09-27,972B5B43,2024-01-28,active,2025-01-28 13:19:10.382433
CARD_000674,ACC_000674,EF1B4D709CF3002A,2027-06-22,583E33E2,2024-09-27,active,2025-01-22 06:15:26.293382
CARD_000675,ACC_000675,690D40D1F178C335,2029-12-05,0346237F,2024-12-13,active,2025-03-20 23:05:46.408242
CARD_000676,ACC_000676,3C08BA65FC248ECD,2029-12-08,58E20FB9,2024-12-18,active,2025-02-23 21:30:37.427746
CARD_000677,ACC_000677,8130643CDFCF03BB,2029-06-12,179AEAE4,2025-02-21,active,2024-03-29 17:51:52.870943
CARD_000678,ACC_000678,5667A098BD87F6CC,2026-09-02,D98D886F,2024-07-15,active,2025-07-10 16:19:26.739885
CARD_000679,ACC_000679,71F06C7DCE9B326C,2030-01-10,27751771,2024-03-23,inactive,2024-01-23 11:54:07.068748
CARD_000680,ACC_000680,8789B609DB255117,2029-01-31,75B386CE,2024-03-29,active,2025-03-06 07:08:29.533775
CARD_000681,ACC_000681,3F56F73F11C23B06,2027-06-13,CD855A64,2025-01-24,active,2026-01-29 08:08:55.906969
CARD_000682,ACC_000682,7D48A88E70212CD5,2027-01-08,9A7B8A9C,2024-08-20,active,2024-12-04 04:47:40.483784
CARD_000683,ACC_000683,5B40E1E74AA7CFB9,2028-08-21,B84285D5,2024-11-12,active,2025-10-19 22:30:11.387483
CARD_000684,ACC_000684,C4058D8ADBBB8B97,2026-08-20,E45F861A,2024-08-19,active,2024-03-15 12:36:41.228441
CARD_000685,ACC_000685,885C1F0D53B7398C,2027-06-21,ED3FC1CA,2024-03-26,inactive,2024-05-11 12:22:09.895034
CARD_000686,ACC_000686,C2D981CF15ECAA0C,2030-02-10,8A0BA7D1,2024-04-04,active,2024-08-09 06:53:33.449360
CARD_000687,ACC_000687,6896DCD332DE2DAE,2028-05-23,ECA89F0B,2024-06-23,active,2025-02-03 11:23:12.080033
CARD_000688,ACC_000688,4E98FC997C50812D,2026-08-19,89F6C8C1,2025-01-08,active,2024-06-28 05:51:06.352741
CARD_000689,ACC_000689,138E5C2F6D818F24,2028-12-29,FD6B03BF,2024-05-28,active,2024-05-10 04:37:31.581927
CARD_000690,ACC_000690,29107FA53A0CDD93,2027-02-01,53E1CD2F,2024-11-28,active,2025-05-22 14:19:53.019811
CARD_000691,ACC_000691,36E4AF887D641895,2029-12-13,672CDB81,2025-01-10,active,2024-09-30 13:30:47.011734
CARD_000692,ACC_000692,EDDED8CCEC5EA92B,2029-05-29,6006F5CA,2024-10-19,active,2025-03-22 08:12:36.189239
CARD_000693,ACC_000693,EF19661EE86DF4E5,2028-02-08,ED23EF30,2024-11-24,active,2025-01-29 23:11:28.508119
CARD_000694,ACC_000694,1C823EB34A55E57A,2028-09-25,4D764750,2024-09-06,active,2024-07-28 00:00:48.700672
CARD_000695,ACC_000695,98994CA59432AB18,2028-04-06,5F4F4965,2025-02-02,active,2025-12-02 19:41:06.977724
CARD_000696,ACC_000696,ACBD23DCD3710FDF,2026-12-25,EE63E8D6,2024-01-02,active,2024-12-14 04:07:01.094882
CARD_000697,ACC_000697,012B06E14B041801,2026-09-18,D178AF94,2024-04-13,active,2025-03-24 18:22:14.624522
CARD_000698,ACC_000698,1A7FE774A1983D5A,2027-03-19,4A1C3EA9,2024-10-27,active,2024-11-25 09:44:09.510077
CARD_000699,ACC_000699,587A2ABC426B3BD2,2028-02-01,3E1225C6,2024-10-09,active,2024-06-23 20:02:39.840627
CARD_000700,ACC_000700,639F2D0A1075BE1C,2030-01-02,F414F4E8,2024-05-16,active,2025-11-02 09:34:59.535556
CARD_000701,ACC_000701,67E753DD64244AD3,2028-05-04,5DD20715,2025-02-26,inactive,2025-11-24 01:20:04.543918
CARD_000702,ACC_000702,11DA33DEDA80E7AA,2026-08-10,16452FAB,2024-10-25,active,2025-04-11 19:45:14.196621
CARD_000703,ACC_000703,7EE3F4B4CEE1E58B,2027-07-08,5E88A108,2024-06-22,active,2024-01-16 04:06:20.983413
CARD_000704,ACC_000704,055B5661D0E9A89E,2026-12-05,AEF77B4B,2024-12-22,active,2025-10-11 22:14:17.857230
CARD_000705,ACC_000705,08A6833D61580C78,2026-06-17,CA35ADCF,2024-12-16,active,2025-08-25 16:09:07.396114
CARD_000706,ACC_000706,C20C1BD11D90B27C,2026-06-19,773E6926,2024-06-30,active,2025-06-21 15:25:17.633180
CARD_000707,ACC_000707,C18BF26E22B67B20,2029-02-09,E9DB8F96,2024-02-10,active,2025-04-24 15:02:44.779087
CARD_000708,ACC_000708,769F426A3B18985A,2026-06-05,4F4CD9C6,2024-12-22,active,2025-11-12 12:18:19.292325
CARD_000709,ACC_000709,E963CF02E4DD5316,2027-02-17,3CFFEC4F,2024-04-18,active,2024-08-06 12:36:45.231625
CARD_000710,ACC_000710,18B5AD36EF1DEA1E,2028-02-09,D2633220,2024-09-13,active,2024-03-15 03:17:40.199486
CARD_000711,ACC_000711,4F050DF05415A47B,2026-06-11,8308B96E,2024-05-22,active,2025-03-18 12:33:24.205950
CARD_000712,ACC_000712,A452A221F9DC52F3,2027-09-22,E87339CF,2024-07-16,active,2024-10-16 08:27:02.832428
CARD_000713,ACC_000713,0C149DBEAFA82298,2029-02-27,3B77A54E,2024-04-21,active,2025-03-29 14:46:14.801926
CARD_000714,ACC_000714,444DB1E0F6A823AF,2027-09-17,E1A7DB36,2024-05-17,active,2025-10-03 17:33:46.998784
CARD_000715,ACC_000715,D6558EB109F919FB,2030-02-04,64D79659,2024-05-21,active,2024-04-05 18:39:43.227813
CARD_000716,ACC_000716,8BA496BA02A89BDA,2028-08-06,D6692B51,2024-10-30,active,2024-07-15 12:55:53.463855
CARD_000717,ACC_000717,E81126E151DA63CA,2026-09-26,D1949702,2024-11-17,active,2024-05-01 16:41:51.302006
CARD_000718,ACC_000718,0A525969C009BFEC,2028-05-08,28846420,2024-05-28,active,2024-11-06 12:58:56.986358
CARD_000719,ACC_000719,D3B253C699615EFA,2028-10-08,C1F98145,2024-03-29,active,2025-11-30 16:01:48.137980
CARD_000720,ACC_000720,314B2C9B91E63A62,2027-05-18,C42C7668,2024-02-22,active,2024-06-01 12:39:53.268989
CARD_000721,ACC_000721,F6B0F793CAF15D9C,2026-09-08,A4400675,2024-07-11,active,2025-01-28 07:33:17.456177
CARD_000722,ACC_000722,179D36123C5152D9,2027-02-01,FBECF45A,2024-11-20,active,2024-06-11 02:29:08.151121
CARD_000723,ACC_000723,1950B8B67903188D,2026-03-07,26E04BA6,2025-01-11,active,2025-02-17 05:35:58.208197
CARD_000724,ACC_000724,7FDB2C3133A3E693,2030-01-18,61A773F9,2024-07-07,active,2025-09-25 03:00:47.308409
CARD_000725,ACC_000725,D4DC76E733160F94,2027-06-06,65DDF465,2024-03-07,active,2025-05-19 05:52:48.542193
CARD_000726,ACC_000726,A61D4A90C06D7697,2026-11-11,D741AE61,2024-04-30,active,2025-01-17 21:11:25.238724
CARD_000727,ACC_000727,18C4FD93CA15BD5D,2027-02-01,030FEA0E,2024-05-06,inactive,2025-03-11 19:45:37.054727
CARD_000728,ACC_000728,95D252065DF9B4C2,2026-10-13,E340EDEC,2025-01-08,active,2024-02-07 06:23:33.849100
CARD_000729,ACC_000729,5D7F8E19D0F3B672,2026-09-16,9B72F716,2025-02-05,active,2025-02-23 03:34:06.542173
CARD_000730,ACC_000730,1529BE678A833183,2028-07-31,FBA015F5,2024-05-29,active,2024-07-29 20:40:07.715041
CARD_000731,ACC_000731,53848D4847C2B508,2026-07-29,C04069A6,2024-09-26,active,2025-05-11 01:10:01.181483
CARD_000732,ACC_000732,026BA72538A9FFBA,2027-01-08,6C3AC135,2024-08-20,active,2024-12-23 16:29:12.154891
CARD_000733,ACC_000733,E495311A9896BCA9,2027-12-03,8B171648,2024-07-16,active,2024-08-29 10:20:17.729655
CARD_000734,ACC_000734,A8EB960DBB2CE56A,2028-07-15,6EA2A17C,2024-12-28,active,2025-10-14 01:43:59.215935
CARD_000735,ACC_000735,046CB57327DEC372,2028-01-10,711D940B,2024-04-15,active,2025-11-08 01:42:17.573962
CARD_000736,ACC_000736,DB9037BBD8954E1A,2028-01-27,86656451,2025-01-25,active,2024-01-29 17:53:53.683867
CARD_000737,ACC_000737,E57481A99E89B3C5,2027-07-13,63DE9083,2024-03-26,active,2025-05-22 09:37:40.905490
CARD_000738,ACC_000738,A577E6B8D36B5B08,2029-09-16,AEA6A28D,2025-01-19,inactive,2025-08-30 14:39:04.250638
CARD_000739,ACC_000739,299BC0629121C92F,2026-03-09,8D7F2C4A,2024-01-08,active,2025-09-23 00:32:59.816975
CARD_000740,ACC_000740,9A2E71A7489F960C,2028-12-04,FA12E509,2025-02-12,active,2025-11-01 04:14:47.256128
CARD_000741,ACC_000741,739631A91CE6654A,2028-06-10,444F0208,2025-01-31,active,2024-09-30 22:28:46.646208
CARD_000742,ACC_000742,D7C7A23AE836595F,2028-06-12,B0C3382A,2024-10-18,inactive,2025-12-18 11:23:24.945237
CARD_000743,ACC_000743,34885700E51EE154,2028-02-11,6057E40B,2024-08-13,active,2026-01-17 04:04:12.939218
CARD_000744,ACC_000744,01051A3256C10F82,2029-12-30,CD36C7E8,2024-08-22,active,2025-10-26 19:19:51.774529
CARD_000745,ACC_000745,450821B698E8A00B,2026-04-20,9B661A47,2025-02-27,active,2024-11-05 22:05:15.071325
CARD_000746,ACC_000746,4C220833E21EC250,2028-04-02,4C47CB73,2024-07-19,active,2024-04-07 13:17:35.344813
CARD_000747,ACC_000747,EE7A64C959F42380,2028-01-03,A7185B54,2025-02-01,active,2025-11-10 19:37:26.071349
CARD_000748,ACC_000748,A5AFD2514FD3AD08,2027-07-26,7C9C85F4,2024-11-09,active,2025-04-21 01:46:55.092441
CARD_000749,ACC_000749,5F7B1247718BEDB6,2029-04-20,12B831E6,2024-08-19,active,2025-08-23 01:45:32.121750
CARD_000750,ACC_000750,60995D2C849638ED,2028-01-03,0EA1AA8D,2025-01-11,active,2024-09-18 08:30:53.626157
CARD_000751,ACC_000751,C9B496DC5F6FBC70,2029-03-30,5C6C0BCC,2024-10-10,active,2025-08-25 13:18:00.727151
CARD_000752,ACC_000752,1C7C6D2EB15B58EC,2027-10-22,1AE1BCE3,2024-11-17,active,2024-04-25 04:56:32.334087
CARD_000753,ACC_000753,1FBD38E21D6C8554,2028-06-14,3BB3A0B9,2024-08-04,active,2024-02-18 23:37:59.419347
CARD_000754,ACC_000754,5ADF28ADB75A6023,2027-03-10,59B5A77A,2024-09-03,active,2025-01-29 15:20:32.886781
CARD_000755,ACC_000755,7D779203B230189E,2027-03-17,BD3FFEBE,2024-05-28,active,2026-01-11 14:21:13.272008
CARD_000756,ACC_000756,CD259D463DE5CAD9,2026-08-21,E4595C69,2024-08-07,active,2024-09-27 23:49:21.569608
CARD_000757,ACC_000757,2F8C9D220B93C607,2027-05-10,AF263226,2024-09-14,active,2025-09-09 21:04:31.732199
CARD_000758,ACC_000758,CC913257BA3F0660,2029-03-22,3EAE1205,2024-06-30,active,2025-04-14 20:15:35.658714
CARD_000759,ACC_000759,78BCA8C1D4727F47,2029-06-04,3A8CBAF2,2024-01-10,active,2024-11-22 00:48:35.886206
CARD_000760,ACC_000760,2D47EFAFF4694940,2028-08-24,476FE165,2024-07-11,active,2024-11-14 08:15:02.677297
CARD_000761,ACC_000761,C5D3AA8D320EBF77,2027-12-25,319E1DEA,2024-09-14,active,2024-09-27 08:31:26.117176
CARD_000762,ACC_000762,D198F166324E8535,2027-04-04,2743FD24,2024-06-16,active,2025-08-21 03:27:19.083415
CARD_000763,ACC_000763,2C99BA259284F8CA,2026-05-31,A0D74C34,2024-08-31,active,2024-06-10 21:52:19.879277
CARD_000764,ACC_000764,C3CE6B322C170EF2,2026-07-10,93F24B00,2024-01-21,active,2025-03-03 07:15:12.576979
CARD_000765,ACC_000765,FD3E31928E0806F4,2029-09-09,B70E47F7,2024-01-18,active,2025-11-28 12:50:31.649591
CARD_000766,ACC_000766,212F0288B5738343,2028-08-07,76D903BB,2025-01-16,active,2024-01-10 00:34:11.580519
CARD_000767,ACC_000767,948F6FB06D85FEAC,2027-02-20,3BE890D6,2024-07-16,active,2026-02-18 20:39:55.598678
CARD_000768,ACC_000768,BDE141177BFFDD06,2029-10-22,76426911,2024-04-06,active,2024-08-20 17:16:02.395889
CARD_000769,ACC_000769,A8C1341C95DF6A8D,2029-05-12,8F7D42E7,2024-09-06,active,2025-12-13 08:48:40.848725
CARD_000770,ACC_000770,A15249833FD0343D,2027-02-13,CACFBDDB,2024-11-12,active,2025-03-02 17:07:19.842058
CARD_000771,ACC_000771,B770226AA4D8E10A,2028-04-10,354A5F95,2024-06-07,active,2025-01-05 02:26:50.642036
CARD_000772,ACC_000772,D10A3083D62C7BFD,2026-06-13,98C9C8D4,2024-03-07,active,2024-01-12 15:08:31.343706
CARD_000773,ACC_000773,A0082CCEC8776E4B,2027-02-16,DEB59243,2024-06-08,active,2024-09-02 17:08:02.360444
CARD_000774,ACC_000774,62BEE4DB77753DAA,2027-07-01,B255E4FB,2024-09-27,active,2026-01-03 01:41:47.159006
CARD_000775,ACC_000775,FD845A5137BEBEA0,2028-02-03,881D59C8,2024-09-20,active,2025-10-15 01:30:23.909437
CARD_000776,ACC_000776,2EDBDEBF881B2FD2,2028-11-19,699D2085,2024-06-29,active,2024-08-14 04:24:08.579510
CARD_000777,ACC_000777,AF174001AE8EA5BE,2026-09-17,75B47432,2024-09-10,inactive,2025-09-10 11:23:31.318536
CARD_000778,ACC_000778,BCCB335E6FFAE8C1,2027-01-29,C8D3688A,2024-03-01,active,2024-08-13 15:00:04.372277
CARD_000779,ACC_000779,B2D4862C6F36531A,2028-01-21,8B772A29,2024-08-28,active,2024-05-21 16:36:57.440613
CARD_000780,ACC_000780,FEDB7F9EE611AABD,2029-07-21,766FAAA1,2024-12-05,active,2024-07-03 15:55:44.408737
CARD_000781,ACC_000781,9B70710A132752E9,2028-11-27,54F9BC09,2024-04-01,inactive,2025-10-30 04:48:34.743235
CARD_000782,ACC_000782,6DBC27755BEC9590,2027-12-09,32AFE0CC,2025-01-21,active,2024-05-06 18:08:03.210351
CARD_000783,ACC_000783,3DF24F50DB09C350,2027-02-05,762A0807,2024-05-26,active,2024-05-30 18:27:02.102139
CARD_000784,ACC_000784,365E3F1583CA4F8E,2029-09-07,7A9EDBD0,2024-09-22,active,2024-04-17 06:50:44.508391
CARD_000785,ACC_000785,9B9EA2712297CE6A,2026-08-08,935E8294,2025-01-22,active,2024-12-24 09:13:48.907061
CARD_000786,ACC_000786,36CE2B2DF9CBF050,2026-08-11,0344D109,2024-09-28,active,2025-05-05 20:44:32.887500
CARD_000787,ACC_000787,88EA742D660543CD,2029-06-17,70F45496,2024-06-27,active,2024-09-20 13:24:44.135928
CARD_000788,ACC_000788,44A5290222A0FEB1,2028-07-07,58F348C1,2024-05-22,inactive,2025-06-04 23:02:31.013082
CARD_000789,ACC_000789,423F7AAB0F2A37F0,2028-04-30,70A85EDE,2024-04-29,active,2026-01-15 05:53:38.001808
CARD_000790,ACC_000790,F176618559547A6A,2027-03-24,AD798C3B,2024-05-31,active,2025-07-28 20:35:39.875275
CARD_000791,ACC_000791,19117F668E872825,2028-07-21,91C3DE7D,2024-08-24,active,2025-07-10 05:58:16.532729
CARD_000792,ACC_000792,A4DF05B4B1630E19,2028-09-04,2A05AE5B,2024-10-18,active,2026-01-31 12:57:52.676416
CARD_000793,ACC_000793,1FDC490807F5BBE0,2028-11-22,6B35613A,2024-09-07,active,2024-12-10 13:01:00.702569
CARD_000794,ACC_000794,544F721ECF36B36A,2028-06-14,FCE6C4CB,2024-02-24,active,2025-02-06 09:20:07.846574
CARD_000795,ACC_000795,BE4C690124B9660D,2027-01-15,19B5090F,2024-12-29,active,2024-11-27 08:57:41.222369
CARD_000796,ACC_000796,A47D60401C9F138F,2028-08-09,79138512,2024-04-28,active,2026-01-16 11:38:32.802322
CARD_000797,ACC_000797,64049B7868B4C521,2029-03-15,521623B0,2024-03-07,active,2025-02-13 11:01:08.428238
CARD_000798,ACC_000798,AC01E8617F79BAB7,2027-10-10,DFA78247,2024-12-11,active,2025-07-13 22:25:32.531320
CARD_000799,ACC_000799,DF4DBF387FE0C3DA,2026-05-06,20D581C6,2024-05-04,active,2025-06-27 03:49:29.863459
CARD_000800,ACC_000800,85E9502D3D0BBF9D,2029-09-14,18019A67,2024-02-01,active,2025-07-25 08:59:06.764903
CARD_000801,ACC_000801,D81E3259715DF696,2027-09-30,93710F44,2024-01-11,active,2025-07-17 21:20:11.835908
CARD_000802,ACC_000802,39B2F250C94AD68C,2027-10-27,094E7220,2024-05-22,active,2025-02-19 12:01:49.232820
CARD_000803,ACC_000803,372AADEA060D38A0,2028-06-17,7CA8646F,2024-10-20,active,2024-12-19 08:59:10.244120
CARD_000804,ACC_000804,DA7B9E3E714D674B,2026-08-11,FB395870,2025-01-18,active,2025-09-23 10:16:56.344528
CARD_000805,ACC_000805,488D92AFC0E1B5EB,2029-01-19,F24C8043,2024-05-18,active,2025-12-09 15:32:40.828530
CARD_000806,ACC_000806,C72DDE3A406AA6F9,2029-12-04,0E34C5CA,2024-06-15,active,2025-01-14 04:31:21.366740
CARD_000807,ACC_000807,39EFF2556C4676F8,2028-08-31,4446A35A,2025-02-20,active,2025-08-02 22:04:13.819024
CARD_000808,ACC_000808,7E68883465D6C945,2029-07-11,09708BD3,2024-07-25,active,2025-03-06 08:52:20.322747
CARD_000809,ACC_000809,251EE2C981A6A1FF,2027-03-23,66716CEB,2024-01-24,active,2025-09-03 07:00:16.960650
CARD_000810,ACC_000810,244BD2851D704DC1,2028-07-28,B0B78182,2024-11-27,inactive,2024-08-11 01:09:25.522263
CARD_000811,ACC_000811,A4F22BCE0A9E376A,2028-06-26,2B73EE3E,2024-02-10,active,2026-02-12 03:35:18.446703
CARD_000812,ACC_000812,778074DDD2AF2CE7,2029-07-15,F83895BE,2024-02-04,active,2024-10-04 10:22:27.072780
CARD_000813,ACC_000813,EC81B8A0B0A0D290,2026-08-16,69DACC13,2024-07-29,active,2024-08-31 00:06:57.497494
CARD_000814,ACC_000814,7F6070083EF34BA8,2028-03-07,2E59D0EA,2024-10-10,active,2026-01-21 13:19:52.587014
CARD_000815,ACC_000815,6778748AEF856B5A,2028-09-04,F890D2F0,2024-11-27,active,2025-10-10 10:53:55.640941
CARD_000816,ACC_000816,AAC1834446D63F13,2026-07-08,F8A36842,2024-04-20,inactive,2025-07-08 22:24:05.846249
CARD_000817,ACC_000817,8A70B0529836CEA2,2026-10-17,D59D5FB7,2024-09-14,active,2025-04-29 15:49:18.104412
CARD_000818,ACC_000818,DA671D67712E07FA,2029-04-18,FE84EF95,2024-05-30,active,2024-09-05 14:07:10.483021
CARD_000819,ACC_000819,39B4D83DFDFCFF4D,2029-04-30,F6F44F20,2024-09-18,active,2025-08-10 11:04:23.743200
CARD_000820,ACC_000820,648554FDBB553C9A,2026-09-27,5763181A,2024-05-28,active,2024-10-02 20:36:24.338566
CARD_000821,ACC_000821,278B151FE6284C3D,2029-05-02,9BC16D61,2024-12-17,inactive,2025-11-23 03:19:14.536824
CARD_000822,ACC_000822,F5C5EC482D3ABD3F,2028-06-11,AC4822B6,2024-04-25,active,2026-01-28 02:27:53.537778
CARD_000823,ACC_000823,07F24A2256CB47DF,2027-05-22,9D4C287A,2024-12-24,active,2025-12-16 08:26:05.094391
CARD_000824,ACC_000824,6A1E601C54D02BB1,2026-05-30,23E06589,2024-06-27,inactive,2025-09-08 19:32:02.871581
CARD_000825,ACC_000825,942A2E3019CFBDA0,2027-02-23,CC89C718,2024-10-24,active,2025-12-25 21:49:42.512476
CARD_000826,ACC_000826,040AAB611EF1D0F8,2027-01-01,C2655A7C,2024-09-07,active,2025-02-04 18:39:10.935068
CARD_000827,ACC_000827,33882530DC911EF1,2027-05-07,C864BB75,2024-04-16,active,2025-08-12 03:40:51.623371
CARD_000828,ACC_000828,F1204E8748A98192,2029-12-06,3F1109BC,2024-12-24,inactive,2024-04-21 03:55:27.353503
CARD_000829,ACC_000829,2B4A5E1D6BC80A59,2026-10-27,98DD46E2,2024-01-13,active,2024-04-19 07:10:41.249747
CARD_000830,ACC_000830,D907BC47A0F48149,2026-07-24,E3214938,2024-02-27,active,2024-03-15 08:30:17.045708
CARD_000831,ACC_000831,E137F03130A54DB9,2028-10-27,44C0FB0D,2024-07-03,active,2024-10-16 20:17:24.859650
CARD_000832,ACC_000832,CF8D0B10F56F5D5E,2027-12-07,1536CD46,2024-02-28,active,2024-08-01 07:57:53.988090
CARD_000833,ACC_000833,B780CA224D01AA70,2029-04-21,C06ED249,2025-01-26,active,2024-01-08 11:51:16.457467
CARD_000834,ACC_000834,49192FED74964AD9,2026-05-02,7D7E31D4,2024-12-25,active,2025-02-07 08:02:19.388888
CARD_000835,ACC_000835,8ACA563C37E24B47,2026-08-31,EDBDD494,2024-06-09,active,2024-11-15 01:03:14.810955
CARD_000836,ACC_000836,1203A7F75EE110B6,2029-06-06,E4B68B1B,2024-03-24,active,2025-08-12 04:57:55.600344
CARD_000837,ACC_000837,64B26085B776731A,2028-05-09,8D7E0038,2024-10-30,active,2025-03-06 23:46:39.458513
CARD_000838,ACC_000838,5E1E7FA2F8F185E5,2026-03-27,511E80A8,2024-11-29,active,2025-12-15 05:19:31.606804
CARD_000839,ACC_000839,233B101D59D1481D,2028-05-15,F2148FD3,2024-03-04,active,2024-12-19 01:20:58.616259
CARD_000840,ACC_000840,846D90938108BC69,2027-06-06,027EB40B,2024-01-07,active,2026-02-21 02:08:37.564681
CARD_000841,ACC_000841,22B0E07D68CDB377,2026-05-29,35EF127E,2024-05-15,active,2025-02-07 11:26:37.252618
CARD_000842,ACC_000842,2ECB21D24E5FD6AD,2028-05-01,F3903A48,2025-01-01,active,2025-05-05 14:36:22.125615
CARD_000843,ACC_000843,5B2A7A58F782296E,2027-11-21,021BB53E,2024-05-21,active,2024-07-21 16:07:03.804773
CARD_000844,ACC_000844,D0FDE45BEE618A59,2027-11-25,12BFFA68,2024-10-02,active,2024-06-27 18:25:51.841187
CARD_000845,ACC_000845,11A7200903BA846F,2027-10-12,7588E158,2024-10-02,active,2024-01-05 04:09:59.715513
CARD_000846,ACC_000846,029DF0E9960DC35B,2029-12-11,BDBB16F4,2024-02-21,active,2025-04-04 15:29:50.081598
CARD_000847,ACC_000847,8EB5A8FC3261D802,2029-04-27,0E87FA84,2024-10-29,active,2024-06-20 23:30:05.062339
CARD_000848,ACC_000848,A48E5836B029280E,2028-12-20,353862B7,2024-03-14,active,2025-07-19 06:13:49.367419
CARD_000849,ACC_000849,2C09BAA83F0DA298,2029-08-08,666D6F5E,2024-09-02,active,2024-05-13 07:53:55.752364
CARD_000850,ACC_000850,A8C978FAE48299D3,2028-05-05,2BAB164D,2024-06-04,active,2025-05-11 23:40:21.430667
CARD_000851,ACC_000851,86F168E2D7F6302B,2030-01-05,EE9B5C60,2024-12-25,active,2025-10-12 01:58:46.149331
CARD_000852,ACC_000852,C5A62DB368FBAAD2,2028-06-25,5C1F6024,2025-01-23,active,2025-11-05 10:34:44.309241
CARD_000853,ACC_000853,373A1CDE11080186,2028-02-15,883342F7,2024-07-21,active,2024-03-22 15:26:06.842393
CARD_000854,ACC_000854,2A3F7C540B80DC96,2026-08-31,857A0B24,2024-09-07,active,2025-09-07 08:43:58.009699
CARD_000855,ACC_000855,2FA3BE964DD6FA8A,2027-12-30,638AEB69,2024-01-29,active,2026-01-27 12:58:26.706009
CARD_000856,ACC_000856,4EEE62E98B482F0E,2026-08-10,4A67D9D8,2024-04-24,active,2025-04-22 22:45:43.714725
CARD_000857,ACC_000857,CAB356DE9DCB6B6F,2028-08-19,BAC3709F,2024-08-20,active,2025-04-24 08:28:03.164919
