card_id,account_id,customer_id,country_code,legal_entity,card_type,card_scheme,card_number_hash,card_tier,issued_date,expiry_date,card_status,is_primary_card,daily_limit,international_enabled,contactless_enabled,created_at,updated_at
CRD_0000293,ACC_0000293,CUST_000245,MY,MY_BANK,credit,VISA,fa5e871b390055fbaad406d2bc30485c5dbf144775533770ec56ede1b08445f3,Gold,2022-05-07,2025-05-28,expired,1,6390.0,1,1,2022-05-07 09:00:00,2025-12-31 23:59:59
CRD_0000294,ACC_0000294,CUST_000246,MY,MY_BANK,credit,MASTERCARD,2cbf5ac77c778ec137020d1645b639eeffc0440f529e03e7b0b24d4ec0d81339,Standard,2021-08-21,2026-08-28,active,1,3150.0,0,1,2021-08-21 09:00:00,2025-12-31 23:59:59
CRD_0000295,ACC_0000295,CUST_000247,MY,MY_BANK,credit,VISA,256c277c037ce84ece51d9cab693833012cb6872392efdf97286d2a8f649fb75,Platinum,2021-12-20,2026-12-28,active,1,29220.0,1,1,2021-12-20 09:00:00,2025-12-31 23:59:59
CRD_0000296,ACC_0000296,CUST_000248,MY,MY_BANK,credit,MASTERCARD,b6f4fe9aabed94111b2ff6b411961e070633c75fbe617baab547ebebcb2c7282,Standard,2023-06-05,2028-06-28,active,1,1800.0,0,1,2023-06-05 09:00:00,2025-12-31 23:59:59
CRD_0000297,ACC_0000297,CUST_000248,MY,MY_BANK,credit,VISA,bd50ba4edb66253bcec4df20d298e353369c9b03d0c77d447dbaf17b77d2d9e9,Classic,2022-10-27,2025-10-28,expired,1,3450.0,1,1,2022-10-27 09:00:00,2025-12-31 23:59:59
CRD_0000298,ACC_0000298,CUST_000249,MY,MY_BANK,credit,VISA,5c6b040c8a312b23b8ebabca98cf4b083267d2bec459efdc0137269caa43cf40,Gold,2023-02-03,2028-02-28,active,1,21330.0,1,1,2023-02-03 09:00:00,2025-12-31 23:59:59
CRD_0000299,ACC_0000299,CUST_000250,MY,MY_BANK,credit,VISA,fe40d94676845e7acb6e88ec354a8a75dc6c51e72200420d4fefbd2c90a69387,Classic,2022-02-14,2025-02-28,expired,1,5910.0,0,1,2022-02-14 09:00:00,2025-12-31 23:59:59
CRD_0000300,ACC_0000300,CUST_000250,MY,MY_BANK,credit,VISA,9284af311b269b098040ea325beca22f4ea02a658fa4e4f34b3ebc130e2d35c5,Classic,2023-12-05,2026-12-28,active,1,4890.0,1,1,2023-12-05 09:00:00,2025-12-31 23:59:59
CRD_0000301,ACC_0000301,CUST_000251,MY,MY_BANK,credit,VISA,d9a42c71e37663dd615435ed05d85a9e489a9bf4335a20150e73f476542247b7,Classic,2021-04-02,2024-04-28,expired,1,2520.0,0,1,2021-04-02 09:00:00,2025-12-31 23:59:59
CRD_0000302,ACC_0000302,CUST_000251,MY,MY_BANK,credit,VISA,6ad62fc362c3afa25e9717d395bbb3657a1bd3c529988c517cc7bd25254d24cd,Classic,2021-03-28,2026-03-28,active,1,2010.0,0,1,2021-03-28 09:00:00,2025-12-31 23:59:59
CRD_0000303,ACC_0000303,CUST_000252,MY,MY_BANK,credit,VISA,c1cdaa3f82071b7eee88eb7400e9c3a4bb8c073d2fdd33c8d47344fe678cb48c,Classic,2020-11-23,2025-11-28,expired,1,5700.0,1,1,2020-11-23 09:00:00,2025-12-31 23:59:59
CRD_0000304,ACC_0000304,CUST_000253,MY,MY_BANK,credit,MASTERCARD,cb52968f53351db78f47accdf07b577437199e7f7dd6ae2cb1cc4d359def6a24,Gold,2022-12-03,2027-12-28,active,1,14910.0,1,1,2022-12-03 09:00:00,2025-12-31 23:59:59
CRD_0000305,ACC_0000305,CUST_000253,MY,MY_BANK,credit,MASTERCARD,25c3527eb9a198ee5bf64a5240eee43e922c8d1a074dd16c86616f9825818099,Gold,2024-05-09,2027-05-28,active,1,14640.0,1,1,2024-05-09 09:00:00,2025-12-31 23:59:59
CRD_0000306,ACC_0000306,CUST_000254,MY,MY_BANK,credit,MASTERCARD,28993fcaa5d11c10a5b7fc56d06150121c2436701153719f8d19fdc7d2ebf978,Gold,2022-07-04,2025-07-28,expired,1,12720.0,1,1,2022-07-04 09:00:00,2025-12-31 23:59:59
CRD_0000307,ACC_0000307,CUST_000254,MY,MY_BANK,credit,MASTERCARD,776a30268abde332ef781ccca4e334930afbb22a596f783303e252fac034d9b4,Gold,2023-02-24,2026-02-28,active,1,11070.0,1,1,2023-02-24 09:00:00,2025-12-31 23:59:59
CRD_0000308,ACC_0000308,CUST_000255,MY,MY_BANK,credit,MASTERCARD,e4290f86a6c158d917756e5966e8b079da3c98a3a0084633e8a4159db5a72e9c,Standard,2022-08-02,2025-08-28,expired,1,2190.0,0,1,2022-08-02 09:00:00,2025-12-31 23:59:59
CRD_0000309,ACC_0000309,CUST_000256,MY,MY_BANK,credit,VISA,c700d9ee20d509b5282ed095c0190bd0009412e9dc37434862d40bf045f41a5e,Gold,2021-03-28,2024-03-28,expired,1,8550.0,1,1,2021-03-28 09:00:00,2025-12-31 23:59:59
CRD_0000310,ACC_0000310,CUST_000257,MY,MY_BANK,credit,MASTERCARD,c584145a16384a1455c05057dc389fee194496b66de50219fd4b6b7d321999fb,Gold,2021-08-16,2024-08-28,expired,1,22380.0,1,1,2021-08-16 09:00:00,2025-12-31 23:59:59
CRD_0000311,ACC_0000311,CUST_000258,MY,MY_BANK,credit,VISA,cf25238064352077eb9414e92a99acdb4944a412b2e7c34437c207de8d519bde,Gold,2020-10-02,2023-10-28,expired,1,8280.0,1,1,2020-10-02 09:00:00,2025-12-31 23:59:59
CRD_0000312,ACC_0000312,CUST_000259,MY,MY_BANK,credit,VISA,3d0dcabccd308789f10efea675e59c10a0fa70d4264d540cd79921f89b1028ec,Classic,2021-07-24,2026-07-28,active,1,2880.0,0,1,2021-07-24 09:00:00,2025-12-31 23:59:59
CRD_0000313,ACC_0000313,CUST_000260,MY,MY_BANK,credit,VISA,9fb8d7e6b007e260b9f4432d079031ad0683dfd9e05bbe446742a2a36d4df633,Gold,2022-08-26,2027-08-28,active,1,18450.0,1,1,2022-08-26 09:00:00,2025-12-31 23:59:59
CRD_0000314,ACC_0000314,CUST_000261,MY,MY_BANK,credit,MASTERCARD,245f8834064d6075278dc12c25ad79b5cac95e6b820e80a3af8e8e6a28e42438,Gold,2021-08-28,2024-08-28,expired,1,4770.0,1,1,2021-08-28 09:00:00,2025-12-31 23:59:59
CRD_0000315,ACC_0000315,CUST_000262,MY,MY_BANK,credit,MASTERCARD,2eb518a1768cecc593e6619c306c25b6a48c3b8c6e3c5b194820994619be366b,World,2020-07-22,2023-07-28,expired,1,30720.0,1,1,2020-07-22 09:00:00,2025-12-31 23:59:59
CRD_0000316,ACC_0000316,CUST_000263,MY,MY_BANK,credit,MASTERCARD,ca02685b135d0bc2be1f2bafd8f8068b48d8687a7e771b3aabf1a57826874316,Gold,2020-11-03,2023-11-28,expired,1,1530.0,1,1,2020-11-03 09:00:00,2025-12-31 23:59:59
CRD_0000317,ACC_0000317,CUST_000264,MY,MY_BANK,credit,MASTERCARD,33e9d329910d9ae34de41faad02cd760a9a479bc71203cb865985358bf03d950,Standard,2021-04-23,2026-04-28,active,1,2820.0,0,1,2021-04-23 09:00:00,2025-12-31 23:59:59
CRD_0000318,ACC_0000318,CUST_000265,MY,MY_BANK,credit,MASTERCARD,54cee37a1a1641d61322ada5b94588bde17e19b0f8dbc9fc02e08e301403e0bf,Gold,2020-05-12,2025-05-28,expired,1,11790.0,1,1,2020-05-12 09:00:00,2025-12-31 23:59:59
CRD_0000319,ACC_0000319,CUST_000265,MY,MY_BANK,credit,MASTERCARD,9aa519475ba3ae41678f6a170f65d0f7f91217f06c8a4d6d6e92dafc49597d77,Gold,2024-09-05,2029-09-28,active,1,8400.0,1,1,2024-09-05 09:00:00,2025-12-31 23:59:59
CRD_0000320,ACC_0000320,CUST_000266,MY,MY_BANK,credit,VISA,9a00f866f045581edec997aa864d4d7ac190205a43201a41107f7cb34684e0d4,Classic,2022-03-27,2027-03-28,active,1,2010.0,0,1,2022-03-27 09:00:00,2025-12-31 23:59:59
CRD_0000321,ACC_0000321,CUST_000267,MY,MY_BANK,credit,VISA,b482e27c7e82d0ca68d5ad20f506d635dce4e48fb41f4c94a8693491ececfa62,Gold,2021-06-12,2026-06-28,active,1,11190.0,1,1,2021-06-12 09:00:00,2025-12-31 23:59:59
CRD_0000322,ACC_0000322,CUST_000268,MY,MY_BANK,credit,VISA,3b87f54af93ae44fa23805fa1c9d03df86430a3a7895c2ef209bee97d40811f0,Classic,2021-10-11,2024-10-28,expired,1,1500.0,1,1,2021-10-11 09:00:00,2025-12-31 23:59:59
CRD_0000323,ACC_0000323,CUST_000269,MY,MY_BANK,credit,MASTERCARD,ee1ee9fa51fb9126b7df18c26a3fa6d96f7fee5978325a45e2b845d5f203781c,Gold,2023-02-17,2028-02-28,active,1,11070.0,1,1,2023-02-17 09:00:00,2025-12-31 23:59:59
CRD_0000324,ACC_0000324,CUST_000269,MY,MY_BANK,credit,VISA,ce420ea4e8ecb9436887efe4ff9142b132b38ce4176592628bdf526de8c0b6c2,Gold,2021-12-08,2026-12-28,active,1,11880.0,1,1,2021-12-08 09:00:00,2025-12-31 23:59:59
CRD_0000325,ACC_0000325,CUST_000270,MY,MY_BANK,credit,VISA,ab3d598958c5ade5644466d517a7f4bf3c50a4d1c6f1686986af106c97d05ad4,Classic,2023-04-19,2026-04-28,active,1,4530.0,1,1,2023-04-19 09:00:00,2025-12-31 23:59:59
CRD_0000326,ACC_0000326,CUST_000271,MY,MY_BANK,credit,MASTERCARD,d76df52c0f08965b56f07e43ffedffa92a8d9fcf9fb518eb5146501a6ca65cd7,Gold,2021-12-01,2026-12-28,active,1,18540.0,1,1,2021-12-01 09:00:00,2025-12-31 23:59:59
CRD_0000327,ACC_0000327,CUST_000272,MY,MY_BANK,credit,VISA,a9b9f2d7afee57cd71839f9f488d9b2d630bebd9aafb23e8846c37160bd15875,Gold,2021-09-21,2024-09-28,expired,1,3480.0,1,1,2021-09-21 09:00:00,2025-12-31 23:59:59
CRD_0000328,ACC_0000328,CUST_000272,MY,MY_BANK,credit,MASTERCARD,04244dc2b32f7ea8b1b98098941e91f6db55e8ad82812a7397b0f5cbfe9b9426,Gold,2020-02-09,2025-02-28,expired,1,3690.0,1,1,2020-02-09 09:00:00,2025-12-31 23:59:59
CRD_0000329,ACC_0000329,CUST_000273,MY,MY_BANK,credit,MASTERCARD,95f6094004874af476a0c6059460f0761d3420b2776cd390128d2fa99f190fab,Standard,2022-07-20,2027-07-28,active,1,5190.0,0,1,2022-07-20 09:00:00,2025-12-31 23:59:59
CRD_0000330,ACC_0000330,CUST_000274,MY,MY_BANK,credit,MASTERCARD,30d09ee58953d07ab20ecbe43bb4c5897a825033ae0f761593c8cc5b0ba892d6,Standard,2022-12-16,2025-12-28,expired,1,4140.0,0,1,2022-12-16 09:00:00,2025-12-31 23:59:59
CRD_0000331,ACC_0000331,CUST_000275,MY,MY_BANK,credit,MASTERCARD,c12b05100b2680550627c6d8cad406613fccb51538f65703045b69e66dbd6f5c,Standard,2023-02-16,2028-02-28,active,1,3630.0,1,1,2023-02-16 09:00:00,2025-12-31 23:59:59
CRD_0000332,ACC_0000332,CUST_000275,MY,MY_BANK,credit,VISA,6fc1f353d21b658da3584c7921d8696a9c7e1cfa17424ed223eda1a5b5930901,Classic,2021-10-16,2026-10-28,active,1,2400.0,1,1,2021-10-16 09:00:00,2025-12-31 23:59:59
CRD_0000333,ACC_0000333,CUST_000276,MY,MY_BANK,credit,VISA,9ced590f184c399fa40cca8054348478b1ed43033aa3ee9a8f3c6533a549d586,Platinum,2021-10-28,2024-10-28,expired,1,34140.0,1,1,2021-10-28 09:00:00,2025-12-31 23:59:59
CRD_0000334,ACC_0000334,CUST_000277,MY,MY_BANK,credit,VISA,8b069d8e5976aa4ea5549bbb17c96ee42aaf9ef824a81dbab33f67f63a65db4f,Platinum,2024-11-24,2027-11-28,active,1,22860.0,1,1,2024-11-24 09:00:00,2025-12-31 23:59:59
CRD_0000335,ACC_0000335,CUST_000278,MY,MY_BANK,credit,MASTERCARD,26d10da421a41c798f5ea83b3c47f977cb977b94ffe6e90a8060efb5dd27673a,World,2021-01-10,2026-01-28,active,1,26820.0,1,1,2021-01-10 09:00:00,2025-12-31 23:59:59
CRD_0000336,ACC_0000336,CUST_000279,MY,MY_BANK,credit,VISA,d01666827351b8d9f370472e3edbf18016cce7b68db2043d09c5d096f8dbdcd5,Classic,2023-12-26,2026-12-28,active,1,4170.0,0,1,2023-12-26 09:00:00,2025-12-31 23:59:59
CRD_0000337,ACC_0000337,CUST_000280,MY,MY_BANK,credit,VISA,da5f1d9512c6e616b72fa62629c24d05b72b1dbfaab3ee443407fd070208da2a,Gold,2023-04-23,2028-04-28,active,1,7650.0,1,1,2023-04-23 09:00:00,2025-12-31 23:59:59
CRD_0000338,ACC_0000338,CUST_000280,MY,MY_BANK,credit,VISA,648a5f6efc6dd05c7c9a230a32f338f867d1cc403a8ef12b7ece1ff53586ea29,Gold,2024-10-01,2029-10-28,active,1,6120.0,1,1,2024-10-01 09:00:00,2025-12-31 23:59:59
CRD_0000339,ACC_0000339,CUST_000281,MY,MY_BANK,credit,MASTERCARD,0469cffec2a4e401d035ed85f6050d673aee28ee76c2f6cdeb53ee2b73731331,Gold,2023-01-09,2028-01-28,active,1,12240.0,1,1,2023-01-09 09:00:00,2025-12-31 23:59:59
CRD_0000340,ACC_0000340,CUST_000282,MY,MY_BANK,credit,VISA,6d5be9c8f6085b133da31231848d8a4c90e108a3048873c1d83b53d052fb4d60,Classic,2023-07-17,2026-07-28,active,1,7020.0,1,1,2023-07-17 09:00:00,2025-12-31 23:59:59
CRD_0000341,ACC_0000341,CUST_000282,MY,MY_BANK,credit,MASTERCARD,f5a3bb70a33b277fe9d9921cbc5d1dbac3e9ddbc062690ddc4c9c27e4fd2b46e,Standard,2023-11-18,2026-11-28,active,1,5550.0,0,1,2023-11-18 09:00:00,2025-12-31 23:59:59
CRD_0000342,ACC_0000342,CUST_000283,MY,MY_BANK,credit,MASTERCARD,59ff855195eb20a1fc3012aa0967abde508c8591fed663df96718867c26f8bc1,World,2021-03-10,2026-03-28,active,1,28770.0,1,1,2021-03-10 09:00:00,2025-12-31 23:59:59
CRD_0000343,ACC_0000343,CUST_000283,MY,MY_BANK,credit,MASTERCARD,0326a3146d2ff431be6e4e52f82b802c756ec0434bef4e0000161b496e579a8d,World,2020-09-22,2025-09-28,expired,1,26730.0,1,1,2020-09-22 09:00:00,2025-12-31 23:59:59
CRD_0000344,ACC_0000344,CUST_000284,MY,MY_BANK,credit,VISA,944903f877ca5bd1d6a1ec8f75c570b2d84b51ff8935a35925b355afb337c1b2,Classic,2021-04-22,2024-04-28,expired,1,2880.0,1,1,2021-04-22 09:00:00,2025-12-31 23:59:59
CRD_0000345,ACC_0000345,CUST_000285,MY,MY_BANK,credit,MASTERCARD,2c56ff6edba2491a27fd02c2ae5c1566f132ae3aef53028db732699e523946cd,Standard,2024-03-28,2027-03-28,active,1,5190.0,0,1,2024-03-28 09:00:00,2025-12-31 23:59:59
CRD_0000346,ACC_0000346,CUST_000285,MY,MY_BANK,credit,VISA,91d9b7f8e2c5328454f414d26cb8b6d55d11bb4f850f35d64a4b4ce0dd855e11,Classic,2022-04-27,2027-04-28,active,1,8520.0,0,1,2022-04-27 09:00:00,2025-12-31 23:59:59
CRD_0000347,ACC_0000347,CUST_000286,MY,MY_BANK,credit,VISA,5d7d87e66b68cfd7f5828590afc7756f4c75ad30bc6c38db3ee22287b4af7c4e,Classic,2022-07-15,2027-07-28,active,1,510.0,0,1,2022-07-15 09:00:00,2025-12-31 23:59:59
CRD_0000348,ACC_0000348,CUST_000287,MY,MY_BANK,credit,VISA,2558ba30edf2f5e0f166a099fae55c2f5716b335ebd147e1e9aafd542f0ca730,Classic,2023-11-28,2028-11-28,active,1,4290.0,0,1,2023-11-28 09:00:00,2025-12-31 23:59:59
CRD_0000349,ACC_0000349,CUST_000288,MY,MY_BANK,credit,VISA,d09ecbefdced5a79af3fce67f30e6996bf0d42b9007c042f444ca8b5bc4de706,Platinum,2020-09-03,2025-09-28,expired,1,30570.0,1,1,2020-09-03 09:00:00,2025-12-31 23:59:59
CRD_0000350,ACC_0000350,CUST_000289,MY,MY_BANK,credit,MASTERCARD,691387d842ba56e5f480f74d3ef588a759a1c4ddb83e5e081c630c1d7ebc33c8,Standard,2022-05-27,2025-05-28,expired,1,4140.0,0,1,2022-05-27 09:00:00,2025-12-31 23:59:59
CRD_0000351,ACC_0000351,CUST_000290,MY,MY_BANK,credit,VISA,a81271a100d11b53995c1f55d4e11307a73aef725b35b46654ebf541af283cc6,Gold,2024-12-18,2027-12-28,active,1,7110.0,1,1,2024-12-18 09:00:00,2025-12-31 23:59:59
CRD_0000352,ACC_0000352,CUST_000291,MY,MY_BANK,credit,VISA,d0ff80424282eb0ad71713c24cf00363fc777de0717d0cea7bc9792d57bdb94e,Classic,2022-09-17,2025-09-28,expired,1,3210.0,0,1,2022-09-17 09:00:00,2025-12-31 23:59:59
CRD_0000353,ACC_0000353,CUST_000292,MY,MY_BANK,credit,VISA,d5c2b93ea26fb02c0cab93e0f78a5e68be364946dacd77f65f3d627cbaed2796,Gold,2022-04-19,2027-04-28,active,1,9120.0,1,1,2022-04-19 09:00:00,2025-12-31 23:59:59
CRD_0000354,ACC_0000354,CUST_000293,MY,MY_BANK,credit,VISA,b86bd0d336ca868407923f4e68274313a0a4f4c076a5b81de83426c3758da131,Classic,2021-10-26,2026-10-28,active,1,2490.0,1,1,2021-10-26 09:00:00,2025-12-31 23:59:59
CRD_0000355,ACC_0000355,CUST_000294,MY,MY_BANK,credit,VISA,af0a9e2599dd07a740a18f30fe1d58a0bfc3462ab89779316b29fa1b50a56c0a,Classic,2024-03-04,2029-03-28,active,1,4050.0,0,1,2024-03-04 09:00:00,2025-12-31 23:59:59
CRD_0000356,ACC_0000356,CUST_000295,MY,MY_BANK,credit,MASTERCARD,dba6a0b3faba10b173a2a2bbe87e9b246167439ee514215bb91906d19e5d65dc,Standard,2022-04-13,2025-04-28,expired,1,6360.0,1,1,2022-04-13 09:00:00,2025-12-31 23:59:59
CRD_0000357,ACC_0000357,CUST_000295,MY,MY_BANK,credit,VISA,cc0af6fbaa6c8793e6b46e91db3210b5e67d42a371e4d249b1c221b72ce5371c,Classic,2022-02-13,2027-02-28,active,1,3210.0,1,1,2022-02-13 09:00:00,2025-12-31 23:59:59
CRD_0000358,ACC_0000358,CUST_000296,MY,MY_BANK,credit,MASTERCARD,62c733298a34bfb06be4c06413952ef144632d3ed87faaba3cb07ce6ad22e91e,Standard,2024-05-17,2027-05-28,active,1,2850.0,0,1,2024-05-17 09:00:00,2025-12-31 23:59:59
CRD_0000359,ACC_0000359,CUST_000296,MY,MY_BANK,credit,MASTERCARD,de91c1720f838411c21efbf7d0515d24c01f7b6d00572189f4d218d55a77dead,Standard,2020-08-14,2023-08-28,expired,1,3330.0,1,1,2020-08-14 09:00:00,2025-12-31 23:59:59
CRD_0000360,ACC_0000360,CUST_000297,MY,MY_BANK,credit,VISA,d5b444b3ed1e6010fd9657628ffe04c20e4a6309776f4171455b6c4840952745,Classic,2020-09-18,2025-09-28,expired,1,3270.0,0,1,2020-09-18 09:00:00,2025-12-31 23:59:59
CRD_0000361,ACC_0000361,CUST_000297,MY,MY_BANK,credit,VISA,d9e34bfebea913ca417121dd99a75ed4fafb8ef5d34995b06ea3bb2d814d7615,Classic,2020-01-04,2025-01-28,expired,1,3270.0,1,1,2020-01-04 09:00:00,2025-12-31 23:59:59
CRD_0000362,ACC_0000362,CUST_000298,MY,MY_BANK,credit,VISA,80132a6713a6565c12361a1bc7bf5e3f8c346fe7bcf2640db652d74506c884df,Classic,2022-09-12,2027-09-28,active,1,3450.0,0,1,2022-09-12 09:00:00,2025-12-31 23:59:59
CRD_0000363,ACC_0000363,CUST_000299,MY,MY_BANK,credit,VISA,984dbf91011bd12dfec49e97121c35da8141091548dfc2b7049eb0a427ce2f60,Classic,2021-09-20,2024-09-28,expired,1,6990.0,1,1,2021-09-20 09:00:00,2025-12-31 23:59:59
CRD_0000364,ACC_0000364,CUST_000300,MY,MY_BANK,credit,VISA,100bec29d403db6577cb5c449061b7c2b256e310e3e203bf7174f54eb856670a,Classic,2023-04-08,2026-04-28,active,1,3390.0,0,1,2023-04-08 09:00:00,2025-12-31 23:59:59
CRD_0000365,ACC_0000365,CUST_000301,MY,MY_BANK,credit,MASTERCARD,9544993225af483cedc04f4d3526386f9cf77468410182c85a01c51264fe9997,Gold,2023-10-28,2026-10-28,active,1,4020.0,1,1,2023-10-28 09:00:00,2025-12-31 23:59:59
CRD_0000366,ACC_0000366,CUST_000302,MY,MY_BANK,credit,VISA,f974fcb32d94a955eae3f2028d1114e5666d32fee1859e266b6bb1d9233f673b,Classic,2021-12-13,2024-12-28,expired,1,2940.0,1,1,2021-12-13 09:00:00,2025-12-31 23:59:59
CRD_0000367,ACC_0000367,CUST_000302,MY,MY_BANK,credit,MASTERCARD,f7104c079e6cbc4eee16dc3c09974e343069bddc3e3c9a524f76493488a160d7,Standard,2024-06-11,2029-06-28,active,1,4320.0,0,1,2024-06-11 09:00:00,2025-12-31 23:59:59
CRD_0000368,ACC_0000368,CUST_000303,MY,MY_BANK,credit,VISA,e2973e97508898664ea5122c1cd13c0d2c3d845acf550ea8a36bf7d5bbd4f823,Gold,2024-12-22,2027-12-28,active,1,12150.0,1,1,2024-12-22 09:00:00,2025-12-31 23:59:59
CRD_0000369,ACC_0000369,CUST_000304,MY,MY_BANK,credit,MASTERCARD,03255e2d051b0446c74b33c0b6ec23e80632b82848b3629f7738b670301b7ee8,Gold,2022-04-13,2025-04-28,expired,1,12000.0,1,1,2022-04-13 09:00:00,2025-12-31 23:59:59
CRD_0000370,ACC_0000370,CUST_000304,MY,MY_BANK,credit,VISA,ed927faae8e473eddacbc33b0cba9856c49c031b2bb6edb7900a4d0c6ebd6afd,Gold,2023-10-12,2026-10-28,active,1,12540.0,1,1,2023-10-12 09:00:00,2025-12-31 23:59:59
CRD_0000371,ACC_0000371,CUST_000305,MY,MY_BANK,credit,VISA,e990919b0137c27064d46d639cd1fbea52d0ef3ce5d0b286952a5ee4db37f195,Gold,2021-05-12,2024-05-28,expired,1,6750.0,1,1,2021-05-12 09:00:00,2025-12-31 23:59:59
CRD_0000372,ACC_0000372,CUST_000306,MY,MY_BANK,credit,VISA,372915766141486b86644d2b9c13736c14019f7a688e341d83c5ca026308aeb7,Classic,2021-02-23,2024-02-28,expired,1,6210.0,0,1,2021-02-23 09:00:00,2025-12-31 23:59:59
CRD_0000373,ACC_0000373,CUST_000306,MY,MY_BANK,credit,MASTERCARD,c271b2b09009b5dfeea22df99268ffb13b06e9f96938b023a8e6aba43bdde5da,Standard,2023-03-10,2028-03-28,active,1,2670.0,0,1,2023-03-10 09:00:00,2025-12-31 23:59:59
CRD_0000374,ACC_0000374,CUST_000307,MY,MY_BANK,credit,VISA,1b02691101e16893c271a7243c569f8425e6839d5555bc8f9dea65e680ec135b,Platinum,2020-04-28,2025-04-28,expired,1,36600.0,1,1,2020-04-28 09:00:00,2025-12-31 23:59:59
CRD_0000375,ACC_0000375,CUST_000308,MY,MY_BANK,credit,VISA,a5b1e1077bae7550d1afdd3dd56f3f6acdfe52a1c3efb4e71e2e37413b2ed145,Classic,2021-04-01,2024-04-28,expired,1,3300.0,1,1,2021-04-01 09:00:00,2025-12-31 23:59:59
CRD_0000376,ACC_0000376,CUST_000309,MY,MY_BANK,credit,MASTERCARD,76fc7dc1b5cf55f0ab9d5868fb40b979dab301d7b48f1b3d10961542a6e7f807,Standard,2020-08-18,2023-08-28,expired,1,6480.0,1,1,2020-08-18 09:00:00,2025-12-31 23:59:59
CRD_0000377,ACC_0000377,CUST_000309,MY,MY_BANK,credit,VISA,913d9db221d8dcdf7f404ae19ceaf30583cd4fcd9ba7e12f7b885b15fcfbf428,Classic,2021-05-17,2024-05-28,expired,1,6330.0,1,1,2021-05-17 09:00:00,2025-12-31 23:59:59
CRD_0000378,ACC_0000378,CUST_000310,MY,MY_BANK,credit,VISA,12e4f0520f1a90023e65be5b7d474da3aceee371ef039995e5fe95246823089a,Classic,2021-10-27,2026-10-28,active,1,3690.0,1,1,2021-10-27 09:00:00,2025-12-31 23:59:59
CRD_0000379,ACC_0000379,CUST_000311,MY,MY_BANK,credit,MASTERCARD,670213566e2fef8e71cb3b70b0ff6c3c8cbf80b076adf62f152df7e15bdc24f9,Gold,2021-11-20,2024-11-28,expired,1,11310.0,1,1,2021-11-20 09:00:00,2025-12-31 23:59:59
CRD_0000380,ACC_0000380,CUST_000312,MY,MY_BANK,credit,VISA,2565d0d2ea116e4c87c8900035e958ac1d4d936f4f90e862593ad91e9fe3d215,Classic,2024-12-13,2027-12-28,active,1,6900.0,0,1,2024-12-13 09:00:00,2025-12-31 23:59:59
CRD_0000381,ACC_0000381,CUST_000312,MY,MY_BANK,credit,VISA,d926915a25f65e1ac2144c0215bbcf4a22ae0261a17f6d80a91504cba6d206ff,Classic,2023-03-17,2026-03-28,active,1,7290.0,0,1,2023-03-17 09:00:00,2025-12-31 23:59:59
CRD_0000382,ACC_0000382,CUST_000313,MY,MY_BANK,credit,MASTERCARD,0c6c1283cd96f4933f20e8c979ed602717aae5146189702f6adc26b2f2235b08,Gold,2023-07-10,2028-07-28,active,1,9360.0,1,1,2023-07-10 09:00:00,2025-12-31 23:59:59
CRD_0000383,ACC_0000383,CUST_000313,MY,MY_BANK,credit,VISA,187df0f1cbb50b2aa39f42f73890baee1b305d5a82c22c58f931adec3faa46da,Gold,2021-08-28,2024-08-28,expired,1,10560.0,1,1,2021-08-28 09:00:00,2025-12-31 23:59:59
CRD_0000384,ACC_0000384,CUST_000314,MY,MY_BANK,credit,MASTERCARD,b5e1d849be2ceedc2b87d68db1f64581b53f338051dd9fe5ae929a53a90f81c2,Gold,2021-08-09,2024-08-28,expired,1,10860.0,1,1,2021-08-09 09:00:00,2025-12-31 23:59:59
CRD_0000385,ACC_0000385,CUST_000314,MY,MY_BANK,credit,MASTERCARD,1b23c987eb599bd205a98bba07d21aa0f595eb7ea0822ff3f68fc9183e07bdcc,Gold,2023-01-08,2026-01-28,active,1,18480.0,1,1,2023-01-08 09:00:00,2025-12-31 23:59:59
CRD_0000386,ACC_0000386,CUST_000315,MY,MY_BANK,credit,MASTERCARD,da36086259eb0f648bfa304ab6a9b9ee6c754a22d5ad1729d2fa82a3b8b80a39,Standard,2023-02-20,2026-02-28,active,1,8610.0,0,1,2023-02-20 09:00:00,2025-12-31 23:59:59
CRD_0000387,ACC_0000387,CUST_000316,MY,MY_BANK,credit,VISA,6b78a5b238afb2edd008d3f42befc4813b2fed4531c103ef2188e3c0900fee85,Classic,2022-09-06,2025-09-28,expired,1,2520.0,0,1,2022-09-06 09:00:00,2025-12-31 23:59:59
CRD_0000388,ACC_0000388,CUST_000317,MY,MY_BANK,credit,VISA,3f41921a3480066221addfc6a3ae9a669e53f2d17ebbc1243a77722985c058d2,Classic,2024-06-01,2029-06-28,active,1,2970.0,1,1,2024-06-01 09:00:00,2025-12-31 23:59:59
CRD_0000389,ACC_0000389,CUST_000318,MY,MY_BANK,credit,MASTERCARD,767dca8cee5d946e5b93ac73e0d11cdfea23e10dd5ea3c4192689b5bf33b388b,Standard,2024-10-04,2029-10-28,active,1,2910.0,1,1,2024-10-04 09:00:00,2025-12-31 23:59:59
CRD_0000390,ACC_0000390,CUST_000319,MY,MY_BANK,credit,VISA,33f4825220a08be51f8191aebc73abec6a107983adb412fae3651f15e236f654,Gold,2023-06-22,2028-06-28,active,1,16920.0,1,1,2023-06-22 09:00:00,2025-12-31 23:59:59
